id,lang,resource_level,proverb_native,proverb_en,context_native,context_en,label,source,notes
id_0116,id,medium,Rebung tiada jauh dari rumpunnya,,Orang 1: Kamu kok suka banget makan pedas ya?   Orang 2: Rebung tiada jauh dari rumpunnya.,,figurative,MAPS,
id_0117,id,medium,"Rekah tidak, rekat pukah",,"Orang 1: Kamu kenal siapa itu?  Orang 2: Dia teman sekolah dulu, tapi sekarang tidak terlalu dekat lagi.  Orang 1: Oh, jadi hubungannya renggang ya?  Orang 2: Iya, rekah tidak, rekat pukah.",,figurative,MAPS,
id_0118,id,medium,Rezeki musang tak akan didapat elang,,Orang 1: Kenapa aku selalu gagal mencapai kesuksesan yang aku inginkan? Orang 2: Mungkin itu bukan rezeki yang telah ditentukan untukmu. Rezeki musang tak akan didapat elang.,,figurative,MAPS,
id_0119,id,medium,"Rumah sudah, tukul pahat berbunyi",,"Orang 1: Kamu sudah menandatangani kontraknya kan? Orang 2: Ya, saya sudah menandatangani itu dari dulu. Tapi rumah sudah, tukul pahat berbunyi.",,figurative,MAPS,
id_0120,id,medium,"Rupa harimau, hati tikus",,"Orang 1: Kamu kelihatannya serius dan tegas saat memimpin rapat, tapi sebenarnya kamu takut salah keputusan ya? Orang 2: Haha, saya mempunyai rupa harimau, hati tikus.",,figurative,MAPS,
id_0121,id,medium,Bagai hujan jatuh ke pasir,,"Orang 1: Saya mengalami kesulitan berurusan dengan saudara saya. Saya ingin membantunya agar lebih baik dalam pekerjaannya, tetapi saya tidak tahu harus berbuat apa. Orang 2: Sudahkah kamu mencoba memberinya masukan? Orang 1: Ya, sudah. Umpan balik seperti bagai hujan jatuh ke pasir.",,figurative,MAPS,
id_0122,id,medium,Utang sebelit pinggang,,"Orang 1: Aku dengar temanmu berhutang pada banyak orang ya?  Orang 2: Iya, utang sebelit pinggang.",,literal,MAPS,
id_0123,id,medium,Seperti seludang menolak mayang,,"Orang 1: Aku merasa tidak berguna lagi di hadapan anakku yang sudah menjadi seorang pembesar. Orang 2: Ingatlah, seperti seludang menolak mayang. Janganlah begitu, justru anakmu membutuhkanmu sebagai figur yang memberikan arahan dan nasihat.",,figurative,MAPS,
id_0124,id,medium,Bagai kucing dengan panggang,,"Orang 1: Apa pendapatmu tentang teman kita yang terus menggoda teman perempuan di kantor? Orang 2: Sangat berbahaya, bagai kucing dengan panggang.",,figurative,MAPS,
id_0125,id,medium,Bagai kucing tak bermisai,,Orang 1: Apa pendapatmu tentang mantan presiden yang sekarang terlihat tidak berdaya? Orang 2: Bagai kucing tak bermisai.,,figurative,MAPS,
id_0126,id,medium,Bagai kuku dengan daging,,"Orang 1: Kamu dan aku selalu bersama-sama, seperti apa ya? Orang 2: Bagai kuku dengan daging.",,figurative,MAPS,
id_0127,id,medium,Bagai kura dengan isi,,"Orang 1: Adik saya dan suaminya akan bercerai segera.  Orang 2: Tidak mungkin, mereka sudah seperti Bagai kura dengan isi.",,figurative,MAPS,
id_0128,id,medium,Bagai mendapat durian runtuh,,"Orang 1: Saya menemukan uang di jalan hari ini! Bagai mendapat durian runtuh. Orang 2: Wah, untung banget ya kamu.",,figurative,MAPS,
id_0129,id,medium,seperti menggantang anak ayam,,"Orang 1: Kamu ngapain saja sehari-hari? Orang 2: Saya mencoba memperbaiki mesin mobil tua, tapi rasanya seperti menggantung anak ayam.",,figurative,MAPS,
id_0130,id,medium,Bagai musuh dalam selimut,,Orang 1: Apa kabar dengan temanmu yang selalu menolongmu? Orang 2: Dia diam-diam telah memfitnahku di belakangku. Bagai musuh dalam selimut.,,figurative,MAPS,
id_0131,id,medium,Bagai orang kena miang,,Orang 1: Kenapa mukanya merah sekali? Apa yang terjadi? Orang 2: Saya jatuh di depan banyak orang tadi pagi. Bagai orang kena miang.,,figurative,MAPS,
id_0132,id,medium,Bagai pelita kehabisan minyak,,"Orang 1: Apa kabar bisnismu akhir-akhir ini? Orang 2: Ya, sekarang bisnis saya bagai pelita kehabisan minyak.",,figurative,MAPS,
id_0133,id,medium,Bagai telur di ujung tanduk,,"Orang 1: Apa yang terjadi dengan proyekmu? Orang 2: Sudah hampir selesai, tapi ada masalah besar yang muncul tiba-tiba. Kontraktor utama kami bangkrut dan kami harus mencari pengganti dalam waktu singkat. Orang 1: Bagaimana caranya? Orang 2: Saya tidak tahu. Saat ini proyek kami bagai telur di ujung tanduk.",,figurative,MAPS,
id_0134,id,medium,Laksana garam dengan asam,,"Orang 1: Kamu dan dia sepertinya cocok banget ya! Orang 2: Iya, laksana garam dengan asam.",,figurative,MAPS,
id_0135,id,medium,Terpegang di abu dingin,,"Orang 1: Aku sudah bilang jangan ikut campur urusan itu... Orang 2: Tapi aku pikir aku bisa menyelesaikannya dengan baik Orang 1: Sudah ku bilang jangan, sekarang kamu terpegang di abu dingin.",,figurative,MAPS,
id_0136,id,medium,Sudah jadi abu arang,,Orang 1: Apa kabar mobil lama kamu? Orang 2: Sudah jadi abu arang.,,figurative,MAPS,
id_0137,id,medium,Mengabui mata orang,,"Orang 1: Apa yang kamu lakukan dengan uang saya? Orang 2: Tidak ada, saya hanya meminjam sebentar. Orang 1: Kamu pasti mengambil uang saya! Jangan mengabui mata orang!",,literal,MAPS,
id_0138,id,medium,"Ketika ada sama dimakan, waktu tak ada sama ditahan",,"Orang 1: Ayo kita berjuang bersama-sama untuk mencapai tujuan kita! Orang 2: Benar sekali, karena ketika ada sama dimakan, waktu tak ada sama ditahan.",,figurative,MAPS,
id_0139,id,medium,"Adat dunia balas-membalas, syariat palu-memalu",,"Orang 1: Kenapa kamu ingin membalas dendam pada mereka? Orang 2: Adat dunia balas-membalas, syariat palu-memalu.",,literal,MAPS,
id_0140,id,medium,"Air sama air kelak menjadi satu, sampah itu ke tepi juga",,"Orang 1: Aku tidak tahu lagi harus berbuat apa dengan perselisihan keluarga kita ini. Orang 2: Jangan khawatir, air sama air kelak menjadi satu, sampah itu ke tepi juga.",,figurative,MAPS,
id_0141,id,medium,Bagai membandarkan air ke bukit,,"Orang 1: Ayo, kita coba memperbaiki mesin ini sendiri. Orang 2: Sudahlah, itu seperti membandarkan air ke bukit.",,figurative,MAPS,
id_0142,id,medium,Bagai mencincang air,,"Orang 1: Aku sudah mencoba mengajarkan dia cara memasak, tapi dia tetap tidak bisa menghasilkan masakan yang enak. Orang 2: Mungkin dia memang tidak memiliki bakat memasak. Kamu seperti mencincang air saja jika terus mencoba mengajarkan padanya.",,figurative,MAPS,
id_0143,id,medium,Air tenang jangan disangka tiada buayanya,,"Orang 1: Kamu kelihatan pendiam, apakah kamu takut untuk berbicara di depan umum?  Orang 2: Tidak, air tenang jangan disangka tiada buayanya. Saya hanya lebih suka mendengarkan daripada berbicara terlalu banyak.",,figurative,MAPS,
id_0144,id,medium,Seperti air dengan kolam,,"Orang 1: Kamu selalu terlihat tenang dan santai, apa rahasiamu? Orang 2: Saya selalu berusaha untuk tidak terlalu emosional dan mengendalikan diri. Seperti air dengan kolam.",,figurative,MAPS,
id_0145,id,medium,Sambil menyelam minum air,,"Orang 1: Kamu sibuk banget nih, gimana bisa menyelesaikan semua pekerjaanmu? Orang 2: Santai saja, sambil menyelam minum air.",,figurative,MAPS,
id_0146,id,medium,Menjilat air liur sendiri,,"Orang 1: Saya selalu berjanji akan membantu teman-teman, tapi sebenarnya saya malas. Orang 2: Menjilat air liur sendiri.",,figurative,MAPS,
id_0147,id,medium,Membawa garam ke laut,,"Orang 1: Aku ingin memberikan saran pada temanku tentang cara belajar yang baik. Orang 2: Tidak usah, dia sudah sangat pintar. Membawa garam ke laut saja. (Orang 1 dan orang 2 keduanya tertawa)",,figurative,MAPS,
id_0148,id,medium,Tak air hujan ditampung,,Orang 1: Kenapa kamu menjual mobil kesayanganmu? Orang 2: Hanya untuk membeli barang-barang mewah yang tidak perlu. Tak air hujan ditampung.,,figurative,MAPS,
id_0149,id,medium,"Dari telaga yang jernih, tak akan mengalir air yang keruh",,"Orang 1: Apa kamu yakin anakmu akan baik-baik saja ketika dia dewasa nanti? Orang 2: Tentu saja, dari telaga yang jernih, tak akan mengalir air yang keruh.",,figurative,MAPS,
id_0150,id,medium,"Dangkal telah keseberangan, dalam telah keajukan",,"Orang 1: Apa kamu yakin dia baik-baik saja?  Orang 2: Sudah aku kenal lama, dangkal telah keseberangan, dalam telah keajukan.",,literal,MAPS,
id_0151,id,medium,Lubuk akal tepian ilmu,,"Orang 1: Saya ingin tahu lebih banyak tentang budaya Indonesia. Kira-kira di mana saya bisa mencari informasi yang akurat?  Orang 2: Coba tanya ke Pak Joko, dia orang yang pandai. Lubuk akal tepian ilmu.",,literal,MAPS,
id_0152,id,medium,Telah berurat berakar,,"Orang 1: Apa pendapatmu tentang kebiasaan buruk teman kita? Orang 2: Sudah berurat berakar, sulit untuk diubah.",,literal,MAPS,
id_0153,id,medium,Mencabut harus dengan akar-akarnya,,Orang 1: Bagaimana cara mengatasi masalah korupsi di Indonesia? Orang 2: Mencabut harus dengan akar-akarnya.,,literal,MAPS,
id_0154,id,medium,"Jika tak ada rotan, akar pun berguna",,"Orang 1: Saya tidak punya alat untuk memasak nasi, bagaimana ini? Orang 2: Gunakan panci yang ada saja, Jika tak ada rotan, akar pun berguna.",,figurative,MAPS,
id_0155,id,medium,"Kata banyak, kata bergalau",,"Orang 1: Apa pendapatmu tentang berita yang sedang viral di sosial media? Orang 2: Sebaiknya jangan terlalu percaya pada kabar yang belum pasti kebenarannya. Kata banyak, kata bergalau.",,literal,MAPS,
id_0156,id,medium,"Adapun manikam itu jikalau jatuh ke dalam lumpur sekalipun, niscaya tiada akan hilang cahayanya;",,"Orang 1: Bagaimana mungkin seseorang bisa tetap baik dalam situasi buruk? Orang 2: Adapun manikam itu jikalau jatuh ke dalam lumpur sekalipun, niscaya tiada akan hilang cahayanya.",,figurative,MAPS,
id_0157,id,medium,Seperti kerbau dicucuk hidung,,"Orang 1: Kenapa kamu selalu menuruti apa yang mereka katakan? Kamu harus berpikir sendiri juga, lho. Orang 2: Tapi mereka bilang ini yang terbaik untukku. Orang 1: Tapi kamu harus mempertimbangkan juga apa yang kamu inginkan. Jangan seperti kerbau dicucuk hidung.",,figurative,MAPS,
id_0158,id,medium,Tongkat membawa rebah,,"Orang 1: Kamu percayakan tugas itu pada siapa? Orang 2: Saya percayakan pada teman dekat saya, tapi malah membuat kerusakan. Orang 1: Seperti kata pepatah, tongkat membawa rebah.",,literal,MAPS,
id_0159,id,medium,"Beban berat, senggulung batu",,"Orang 1: Aku merasa sangat lelah dengan pekerjaan ini, tapi teman-temanku tidak membantuku sama sekali.  Orang 2: Mungkin mereka tidak tahu bagaimana membantu. Seperti kata pepatah, beban berat, senggulung batu.  Orang 1: Benar juga ya, mungkin aku harus mencari bantuan dari orang lain.",,figurative,MAPS,
id_0160,id,medium,Belum beranak sudah ditimang,,"Orang 1: Aku ingin membeli mobil baru, tapi masih belum punya uang.  Orang 2: Kenapa tidak menabung dulu?  Orang 1: Ah, nanti saja. Aku sudah memesan mobil yang aku inginkan.  Orang 2: Belum beranak sudah ditimang, ya?  Orang 1: Iya, benar sekali.",,literal,MAPS,
id_0161,id,medium,"Putus tali tempat bergantung, terban tanah tempat berpijak",,"Orang 1: Bagaimana kabarnya Ibu Siti setelah ditinggal suaminya yang meninggal dunia? Orang 2: Ibu Siti sangat sedih dan kehilangan arah. Putus tali tempat bergantung, terban tanah tempat berpijak.",,figurative,MAPS,
id_0162,id,medium,"Bersatu kita teguh, bercerai kita runtuh",,"Orang 1: Aku merasa sulit menyelesaikan proyek ini sendirian. Orang 2: Jangan khawatir, kita bisa melakukannya bersama-sama. Bersatu kita teguh, bercerai kita runtuh.",,literal,MAPS,
id_0163,id,medium,Seperti anjing dengan kucing,,Orang 1: Apa kabar dengan Lia dan Dinda? Orang 2: Mereka masih tidak bisa berbicara satu sama lain setelah pertengkaran kemarin. Orang 1: Seperti anjing dengan kucing ya.,,figurative,MAPS,
id_0164,id,medium,Seperti katak dalam (di bawah) tempurung,,Orang 1: Apa pendapatmu tentang teknologi baru ini? Orang 2: Aku tidak tahu apa-apa tentang teknologi yang baru. Aku merasa seperti katak dalam (di bawah) tempurung.,,figurative,MAPS,
id_0165,id,medium,Tajam pisau karena diasah,,"Orang 1: Bagaimana cara menjadi ahli dalam bahasa Indonesia? Orang 2: Dengan terus belajar dan berlatih, seperti pepatah mengatakan, Tajam pisau karena diasah.",,figurative,MAPS,
id_0166,id,medium,"Tahu makan, tahu simpan",,"Orang 1: Kamu selalu bisa mengatur keuangan dengan baik ya? Orang 2: Tentu saja, tahu makan, tahu simpan.",,figurative,MAPS,
id_0167,id,medium,"Tak ada guruh bagi orang pekak, tak ada kilat bagi orang buta",,"Orang 1: Aku sudah memberikan penjelasan yang jelas tapi dia masih tidak mengerti.  Orang 2: Ya, tak ada gunanya memberikan penjelasan yang bagus bagi orang yang tidak mau belajar. Tak ada guruh bagi orang pekak, tak ada kilat bagi orang buta.",,literal,MAPS,
id_0168,id,medium,"Tak ada rotan, akarpun jadi",,"Orang 1: Kita kehabisan bahan bakar di tengah perjalanan, bagaimana ini? Orang 2: Tak ada rotan, akarpun jadi. Kita bisa mencari kayu atau bahan bakar alternatif untuk melanjutkan perjalanan.",,figurative,MAPS,
id_0169,id,medium,"Tak ada umpat yang membunuh, tak ada puji yang mengenjang",,"Orang 1: Kamu selalu mengkritik saya, aku merasa tersinggung. Orang 2: Maaf jika kamu merasa seperti itu, tapi kritik itu bisa membantu kamu menjadi lebih baik. Orang 1: Tapi kadang-kadang kamu terlalu keras Orang 2: Saya hanya ingin membantu kamu berkembang, seperti kata pepatah 'Tak ada umpat yang membunuh, tak ada puji yang mengenjang'.",,literal,MAPS,
id_0170,id,medium,Tak tentu hilir mudiknya,,"Orang 1: Apa yang kamu pikirkan tentang rencana liburan kita? Orang 2: Aku bingung, belum ada yang pasti. Tak tentu hilir mudiknya.",,literal,MAPS,
id_0171,id,medium,Terpeluk biawak sial,,"Orang 1: Bagaimana hasil ujianmu kemarin?  Orang 2: Saya terpeluk biawak sial, nilai saya sangat buruk.",,figurative,MAPS,
id_0172,id,medium,Kacang lupa akan kulitnya,,"Orang 1: Apa kabar teman lama? Sudah lama tidak bertemu. Orang 2: Kabar baik, saya sekarang sudah menjadi CEO perusahaan besar di Jakarta. Orang 1: Wow, keren sekali! Apa kamu masih ingat kampung halamanmu? Masihkah kamu berbicara dengan orang-orang di kampung halaman? Orang 2: Sebenarnya saya sudah lupa. Sibuk dengan pekerjaan dan urusan bisnis. Orang 1: Jangan sampai kacang lupa akan kulitnya.",,figurative,MAPS,
id_0173,id,medium,"Malu bertanya, sesat di jalan",,"Orang 1: Aku bingung, nggak tahu harus gimana nih.  Orang 2: Kenapa nggak tanya aja?  Orang 1: Malu dong, takut dikira bodoh.  Orang 2: Malu bertanya, sesat di jalan.",,literal,MAPS,
id_0174,id,medium,"Lain gatal, lain yang digaruk",,"Orang 1: Kenapa kamu selalu menuduh saya mencuri uangmu? Orang 2: Karena uangku hilang dan kamu yang paling dekat dengannya! Orang 1: Tapi saya tidak mencuri uangmu. Lain gatal, lain yang digaruk.",,literal,MAPS,
id_0175,id,medium,"Lain ladang lain belalang, lain lubuk lain ikannya",,"Orang 1: Kenapa adat istiadat di daerah ini berbeda dengan daerah lain ya?  Orang 2: Lain ladang lain belalang, lain lubuk lain ikannya.",,figurative,MAPS,
id_0176,id,medium,Laksana apung-apung dipermainkan ombak,,Orang 1: Bagaimana kabarmu sekarang setelah kehilangan pekerjaanmu? Orang 2: Nasibku laksana apung-apung dipermainkan ombak.,,figurative,MAPS,
id_0177,id,medium,"Laksana apung-apung di tengah laut, dipukul ombak hanyut ke tepi",,"Orang 1: Bagaimana kabarmu setelah pindah pekerjaan? Orang 2: Masih belum mantap, Laksana apung-apung di tengah laut, dipukul ombak hanyut ke tepi.",,figurative,MAPS,
id_0178,id,medium,Lembu dongkol hendak menyondol,,Orang 1: Aku akan melaporkanmu ke polisi jika kamu terus menggangguku!  Orang 2: Lembu dongkol hendak menyondol.,,literal,MAPS,
id_0179,id,medium,Lidah bercabang bagai biawak,,"Orang 1: Apa pendapatmu tentang teman kita yang baru? Orang 2: Sejauh ini dia terlihat baik, tapi hati-hati saja. Lidah bercabang bagai biawak.",,figurative,MAPS,
id_0180,id,medium,"Luka di tangan karena pisau, luka di hati karena kata",,"Orang 1: Apa yang kamu lakukan membuat temanmu begitu marah? Orang 2: Saya tidak bermaksud menyakiti perasaannya, tapi kata-kata saya terlalu kasar. Orang 1: Ingatlah, luka di tangan karena pisau, luka di hati karena kata.",,literal,MAPS,
id_0181,id,medium,Nafas tak sampai ke hidung,,"Orang 1: Kamu kenapa sih? Kok kelihatan capek banget?  Orang 2: Ya, tadi siang udah meeting terus deadline juga mepet. Belum lagi tugas-tugas lain yang harus diselesaikan.  Orang 1: Wah, sibuk sekali ya?  Orang 2: Iya, sampai-sampai nafas tak sampai ke hidung.",,figurative,MAPS,
id_0182,id,medium,Bagai alu pencungkil duri,,"Orang 1: Aku sudah mencoba memperbaiki hubungan dengan dia, tapi sepertinya tidak ada perubahan sama sekali. Orang 2: Mungkin memang begitu, Bagai alu pencungkil duri.",,figurative,MAPS,
id_0183,id,medium,Sudah biasa makan emping,,"Orang 1: Aku gugup banget nih, besok presentasi di depan bos besar. Orang 2: Tenang saja, kamu sudah sering presentasi kok. Sudah biasa makan emping.",,figurative,MAPS,
id_0184,id,medium,"Masuk tak genap, keluar tak ganjil",,"Orang 1: Siapa itu sih yang datang terlambat? Orang 2: Ah, dia bukan siapa-siapa. Masuk tak genap, keluar tak ganjil.",,literal,MAPS,
id_0185,id,medium,"Kalah membeli, menang memakai",,"Orang 1: Harganya mahal sekali, mending cari yang lebih murah saja ya? Orang 2: Tapi kalau yang murah kualitasnya jelek, nanti malah rugi. Kalah membeli, menang memakai.",,literal,MAPS,
id_0186,id,medium,"Seperti ilmu padi, kian berisi kian merunduk",,"Orang 1: Saya selalu merasa rendah diri meskipun sudah memiliki banyak ilmu. Orang 2: Seperti ilmu padi, kian berisi kian merunduk.",,figurative,MAPS,
id_0187,id,medium,Kain basah kering di pinggang,,Orang 1: Bagaimana kabarmu? Apa kabar keuanganmu? Orang 2: Kain basah kering di pinggang.,,figurative,MAPS,
id_0188,id,medium,"Kail sebentuk, umpan seekor, sekali putus sehari hanyut",,"Orang 1: Aku ingin cepat kaya, jadi aku akan membeli semua saham tanpa mempertimbangkan risiko.  Orang 2: Hati-hati, kail sebentuk, umpan seekor, sekali putus sehari hanyut.",,figurative,MAPS,
id_0189,id,medium,"Karam di laut boleh ditimba, karam di hati bilakah sudah",,"Orang 1: Kenapa kamu masih sedih setelah putus dari pacarmu? Orang 2: Karam di laut boleh ditimba, karam di hati bilakah sudah.",,figurative,MAPS,
id_0190,id,medium,Bagai roda berputar,,"Orang 1: Kamu lihat siapa tadi di jalan? Dia dulu sangat kaya, tapi sekarang hidupnya susah sekali.  Orang 2: Ya, memang begitu adanya. Bagai roda berputar.",,figurative,MAPS,
id_0191,id,medium,"Kalau tak ada angin bertiup, takkan pokok bergoyang",,"Orang 1: Kenapa kamu merasa khawatir tentang hal itu? Orang 2: Saya khawatir bahwa sesuatu akan terjadi pada bisnis kita. Orang 1: Tapi apakah ada alasan yang jelas untuk khawatir? Orang 2: Tidak, sebenarnya tidak ada. Kalau tak ada angin bertiup, takkan pokok bergoyang.",,figurative,MAPS,
id_0192,id,medium,Di atas langit masih ada langit,,Orang 1: Saya merasa sudah sangat pandai dalam bahasa Inggris. Orang 2: Di atas langit masih ada langit.,,figurative,MAPS,
id_0193,id,medium,Musuh dalam selimut,,"Orang 1: Kamu percaya siapa di antara teman-teman kita yang bisa jadi musuh dalam selimut?  Orang 2: Saya tidak tahu, tapi saya selalu waspada. Musuh dalam selimut bisa datang dari mana saja.",,figurative,MAPS,
id_0194,id,medium,Pikir itu pelita hati,,Orang 1: Aku merasa sangat sulit menyelesaikan tugas ini. Orang 2: Jangan menyerah! Pikir itu pelita hati.,,figurative,MAPS,
id_0195,id,medium,"Yang menabur angin, akan menuai badai",,"Orang 1: Apa yang terjadi jika kamu melakukan hal yang salah? Orang 2: Yang menabur angin, akan menuai badai.",,figurative,MAPS,
id_0196,id,medium,Tangguk lerek dengan bingkainya,,"Orang 1: Bagaimana kabar pasangan Pak Tono dan Ibu Yati? Orang 2: Mereka baik-baik saja, sudah hidup bersama selama 50 tahun. Tangguk lerek dengan bingkainya.",,figurative,MAPS,
id_0197,id,medium,"Tampan sudah, langgam terbawa",,"Orang 1: Bagaimana menurutmu hasil karya saya? Orang 2: Bagus sekali! Tampan sudah, langgam terbawa.",,literal,MAPS,
id_0198,id,medium,"Tali berlembar empat, bagai tungku sejerangan",,"Orang 1: Apa yang kamu pikirkan tentang kekuatan keluarga? Orang 2: Saya percaya bahwa keluarga yang kuat seperti tali berlembar empat, bagai tungku sejerangan.",,figurative,MAPS,
id_0199,id,medium,Takkan harimau makan anaknya,,"Orang 1: Apa yang akan dilakukan bos kita jika terjadi kesalahan besar di perusahaan ini? Orang 2: Tenang saja, takkan harimau makan anaknya.",,figurative,MAPS,
id_0200,id,medium,Seperti Belanda minta tanah,,"Orang 1: Aku sudah memberikanmu hadiah ini, apakah kamu puas? Orang 2: Belum, aku ingin yang lebih besar dan lebih mahal. Orang 1: Seperti Belanda minta tanah.",,figurative,MAPS,
id_0201,id,medium,Tuah tidak dapat direjan-rejan,,Orang 1: Bagaimana caranya menjadi terkenal di dunia ini? Orang 2: Tuah tidak dapat direjan-rejan.,,literal,MAPS,
id_0202,id,medium,"Tua-tua kelapa, makin tua makin berminyak",,"Orang 1: Kamu sudah tua, pasti sudah tidak bisa belajar lagi ya? Orang 2: Tidak juga, Tua-tua kelapa, makin tua makin berminyak. Saya masih terus belajar sampai sekarang.",,figurative,MAPS,
id_0203,id,medium,Seperti meniup api di atas air,,"Orang 1: Aku sudah mencoba memperbaiki hubungan dengan dia, tapi sepertinya tidak ada harapan lagi.  Orang 2: Mungkin memang seperti meniup api di atas air.",,figurative,MAPS,
id_0204,id,medium,Seperti anak yang baru dibedung,,"Orang 1: Mengapa kamu tidak bisa menyelesaikan masalah ini? Orang 2: Saya sedikit lebih baik dalam matematika, saya sudah memberi tahu Anda sebelumnya. Saya seperti anak yang baru dibedung.",,literal,MAPS,
id_0205,id,medium,Seperti anjing bercawat ekor,,Orang 1: Kenapa kamu tidak mau tampil di depan umum? Orang 2: Saya malu karena kemarin melakukan kesalahan di depan banyak orang. Orang 1: Jangan seperti anjing bercawat ekor.,,figurative,MAPS,
id_0206,id,medium,Manikam sudah menjadi sekam,,Orang 1: Apa kabar barang antikmu? Orang 2: Sudah tidak terawat dengan baik. Manikam sudah menjadi sekam.,,figurative,MAPS,
id_0207,id,medium,Tercacak seperti lembing tergadai,,"Orang 1: Kamu tadi kok terdiam saja di dalam rapat? Orang 2: Aku bingung mau bicara apa, jadi tercengang-cengang saja. Orang 1: Ah, kamu harus belajar untuk lebih percaya diri. Jangan sampai tercacak seperti lembing tergadai di depan orang banyak. Orang 2: Benar juga, terima kasih atas nasihatnya.",,figurative,MAPS,
id_0208,id,medium,Tiada membesarkan air,,"Orang 1: Aku merasa sedih karena tidak mendapat undangan ke pesta itu. Orang 2: Jangan sedih, itu tidak penting. Tiada membesarkan air.",,figurative,MAPS,
id_0209,id,medium,"Tiba di dada dibusungkan, tiba di perut dikempiskan",,"Orang 1: Apa pendapatmu tentang keputusan pengadilan kemarin? Orang 2: Menurutku, tidak adil. Tiba di dada dibusungkan, tiba di perut dikempiskan.",,figurative,MAPS,
id_0210,id,medium,"Tunggang hilang tak hilang, tunggang mati tak mati",,"Orang 1: Saya sudah mencoba berkali-kali, tapi masih belum berhasil mencapai tujuan saya. Orang 2: Jangan menyerah, tunggang hilang tak hilang, tunggang mati tak mati. Terus berjuang sampai berhasil!",,figurative,MAPS,
id_0211,id,medium,Sudah beruban baru bergaum,,"Orang 1: Kamu tahu siapa itu Pak Tono? Dia sudah berusia 60 tahun tapi masih sering keluar malam dan bergaul dengan anak muda.  Orang 2: Wow, dia seperti tidak pernah memikirkan usia ya.  Orang 1: Ya benar, dia sudah beruban baru bergaum.",,figurative,MAPS,
id_0212,id,medium,Sudah besar maka hendak melanda,,Orang 1: Kenapa sih dia semakin sombong setelah jadi bos?  Orang 2: Karena sudah besar maka hendak melanda.,,literal,MAPS,
id_0213,id,medium,"Silap mata, pecah kepala",,"Orang 1: Aku tidak suka mengendarai motor di jalan raya yang padat. Tapi kadang-kadang aku terpaksa karena terlambat.  Orang 2: Kamu harus lebih waspada, kalau tidak bisa silap mata, pecah kepala.",,figurative,MAPS,
id_0214,id,medium,Orang yang runcing tanduk,,"Orang 1: Kamu tahu siapa itu Pak Hadi? Orang 2: Ya, dia adalah seorang penipu ulung. Orang 1: Benar sekali, orang yang runcing tanduk.",,figurative,MAPS,
id_0215,id,medium,"Kalau kail panjang sejengkal, jangan laut hendak diduga",,"Orang 1: Saya ingin berdebat dengan pakar bahasa Indonesia. Orang 2: Kalau kail panjang sejengkal, jangan laut hendak diduga.",,literal,MAPS,
id_0216,id,medium,"Tidak ingat badan celaka, ingat amat badan binasa",,"Orang 1: Aku takut mencoba hal baru, takut gagal. Orang 2: Tapi ingatlah, tidak ingat badan celaka, ingat amat badan binasa.",,figurative,MAPS,
id_0217,id,medium,Tidak dirauk menjeriau,,Orang 1: Kenapa kamu memasak nasi di kamar mandi? Orang 2: Aku lupa membawa panci ke dapur.  Orang 1: Tidak dirauk menjeriau.,,literal,MAPS,
id_0218,id,medium,Sesayat sebelanga juga,,"Orang 1: Hanya segelintir orang yang datang ke acara itu, apakah tetap dilanjutkan?  Orang 2: Tentu saja, sesayat sebelanga juga.",,literal,MAPS,
id_0219,id,medium,Sepuluh batang bertindih yang di bawah juga yang kena,,"Orang 1: Aku berharap setelah perang saudara, rakyat kecil akan merasakan kebaikan yang lebih besar. Orang 2: Sayangnya, sepuluh batang bertindih yang di bawah juga yang kena.",,figurative,MAPS,
id_0220,id,medium,Seperti ular kena palu,,"Orang 1: Kenapa kamu terlihat begitu kesal? Orang 2: Sudah berkali-kali saya mengatakan padanya untuk tidak melakukan itu, tapi dia tetap saja melakukannya! Orang 1: Lalu apa yang akan kamu lakukan sekarang? Orang 2: Tidak ada yang bisa saya lakukan. Seperti ular kena palu.",,figurative,MAPS,
id_0221,id,medium,Seperti udang dipanggang,,"Orang 1: Kamu tahu gak, tadi waktu presentasi, siapa yang salah ngomong?  Orang 2: Siapa?  Orang 1: Aku! Dan semua orang ngeh. Aku jadi malu banget.  Orang 2: Hahaha, sepertinya kamu seperti udang dipanggang ya!",,figurative,MAPS,
id_0222,id,medium,Seperti sirih pulang ke gagangnya,,"Orang 1: Apa kabar dengan pacarmu? Orang 2: Baik-baik saja, kami akan menikah bulan depan. Orang 1: Bagus sekali, kalian memang sudah sejodoh ya? Orang 2: Ya, seperti sirih pulang ke gagangnya.",,figurative,MAPS,
id_0223,id,medium,Seperti sayur dengan rumput,,Orang 1: Apa bedanya antara kedua mobil itu? Orang 2: Seperti sayur dengan rumput.,,figurative,MAPS,
id_0224,id,medium,Seperti rusa masuk kampung,,"Orang 1: Wah, lihat itu! Apa itu benda itu?  Orang 2: Itu adalah drone, bisa digunakan untuk pengambilan gambar dari udara.  Orang 1: Wow, aku belum pernah melihat drone sebelumnya. Seperti rusa masuk kampung.",,figurative,MAPS,
id_0225,id,medium,"Seperti padi hampa, kepalanya mendongak",,"Orang 1: Aku merasa lebih pintar dari yang lain karena punya gelar sarjana. Orang 2: Hati-hati, jangan sampai seperti padi hampa, kepalanya mendongak.",,figurative,MAPS,
