id,language,resource_level,proverb_native,proverb_en,fig_or_literal,mk_theme,proverb_type,prescriptive_or_descriptive,structural_pattern,crosslingual_type_id,source_dataset,source_url,license,human_machine_labelled
zh_maps_00167,zh,high,为善不欲人知,I don’t want others to know about my good deeds,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00168,zh,high,万丈高楼平地起,tall buildings rise from the ground,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00169,zh,high,不患寡而患不均,Don't suffer from scarcity but from inequality,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00170,zh,high,满招损，谦受益,Pride comes before a fall,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00171,zh,high,不以成败论英雄,a hero should not be judged by success or failure,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00172,zh,high,德不孤，必有邻,"Virtue is not alone, there must be neighbors",0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00173,zh,high,尘归尘，土归土,"Ashes to ashes, dust to dust",1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00174,zh,high,勤有功，戏无益,"Diligence is meritorious, play is useless",0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00175,zh,high,尽信书不如无书,It is better to have no books than to believe in books completely,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00176,zh,high,一日之计在于晨,most important time of the day is the morning,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00177,zh,high,久病床前无孝子,There is no filial son in front of the bed for a long time,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00178,zh,high,一样米养百样人,One kind of rice feeds all kinds of people,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00179,zh,high,礼之用，和为贵,"For the purpose of etiquette, peace is the most important thing",0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00180,zh,high,上山容易下山难,It is easy for you to go up the mountain and difficult to go down the mountain,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00181,zh,high,来而不往非礼也,It is impolite not to reciprocate,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00182,zh,high,一个巴掌拍不响,It takes two to tango,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00183,zh,high,千金难买少年穷,Money is hard to buy poor young man,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00184,zh,high,玉不琢，不成器,"jade is not cut, it is not perfect",1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00185,zh,high,前车覆，后车戒,"The front car overturns, and the rear car stops",1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00186,zh,high,言必信，行必果,keep your word and do it,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00187,zh,high,君子不立危墙之下,A gentleman does not stand under a dangerous wall,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00188,zh,high,业精于勤，荒于嬉,"proficiency in business comes from diligence, and waste from play",0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00189,zh,high,巧言令色，鲜矣仁,Clever words and seductive looks are fresh and benevolent,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00190,zh,high,朝闻道，夕死可矣,"If you hear the Tao in the morning, you can die in the evening",0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00191,zh,high,人之患在好为人师,it is bad to give unsolicited counsel or lectures,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00192,zh,high,生是短暂死是永恒,life is short and death is eternal,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00193,zh,high,一方水土养一方人,the earth and water from one place nourishes people from that place,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00194,zh,high,道不同，不相为谋,have different ways and we don't conspire with each other,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00195,zh,high,天下无不散之筵席,All good things come to an end,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00196,zh,high,早起的鸟儿有虫吃,Early bird gets the worm,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00197,zh,high,十年树木，百年树人,It takes ten years to cultivate a tree and a hundred years to cultivate a person,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00198,zh,high,三军未发，粮草先行,"The army has not been dispatched, but food and grass go first",1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00199,zh,high,分久必合，合久必分,"What is divided for a long time must be united, and what is united for a long time must be divided",0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00200,zh,high,好战必亡，忘战必危,"Those who love war will die, and those who forget war will be in danger",0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00201,zh,high,前人栽树，后人乘凉,"The predecessors planted trees, and the descendants enjoyed the shade",1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00202,zh,high,千里之行，始于足下,A thousand miles begins with a single step,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00203,zh,high,人而无信，不知其可,"if a person have no faith, we don't know if he is capable of doing anything",0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00204,zh,high,千里之堤，溃于蚁穴,The embankment of a thousand miles collapsed in an ant's nest,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00205,zh,high,前事不忘，后事之师,Experience is the best teacher,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00206,zh,high,聪明一世，糊涂一时,"I'm smart for the life-time, but I'm confused temporarily",0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00207,zh,high,智者千虑，必有一失,"A wise man thinks a lot, but he will make a mistake",0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00208,zh,high,百尺竿头，更进一步,"Great progress, go further",1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00209,zh,high,人无远虑，必有近忧,"People don't have long-term worries, but they must have near-term worries",0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00210,zh,high,与人方便，自己方便,It is convenient for others and convenient for yourself,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00211,zh,high,扬汤止沸，不如去薪,It's better to get rid of the fire than to stop the soup from boiling,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00212,zh,high,送君千里，终须一别,"I will send you off for thousands of miles, but I still have to say goodbye in the end",0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00213,zh,high,但行好事，莫问前程,don't worry about your future if you do good deeds,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00214,zh,high,生于忧患，死于安乐,people are born in sorrow and die in peace,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00215,zh,high,兼听则明，偏信则暗,"If you listen to both, you will be clear, but if you believe partly, you will be dark",0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00216,zh,high,不经一事，不长一智,Experience is the best teacher,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00217,zh,high,一著不慎，满盘皆输,one careless move and the whole game is lost,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00218,zh,high,君子不器,a gentleman is not an equipment,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00219,zh,high,鸟尽弓藏,The hidden bow will be revealed when all the birds are gone,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00220,zh,high,家书抵万金,Letters from home are worth ten thousand gold,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00221,zh,high,瑞雪兆丰年,auspicious snow heralds a good year,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00222,zh,high,饱暖思淫欲,One will think about lust when he is full of warmth and full,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00223,zh,high,见面三分情,very friendly when we meet each other,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00224,zh,high,好酒沉瓮底,good wine sinks to the bottom,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00225,zh,high,学而优则仕,"If you are good at study, you will become an official",0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00226,zh,high,媳妇熬成婆,the daughter-in-law has become a mother-in-law,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00227,zh,high,九出十三归,Nine out and thirteen back,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00228,zh,high,忧道不忧贫,worrying about roads is not about poverty,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00229,zh,high,无友不如己者,People should make friends with people who are better than them,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00230,zh,high,山雨欲来风满楼,the rain is about to come and the building is full of wind,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00231,zh,high,一将功成万骨枯,a general's success is a thousand people's death,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00232,zh,high,一枝草，一点露,"a sprig of grass, a little dew",1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00233,zh,high,强龙不压地头蛇,A strong dragon does not overwhelm a local snake,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00234,zh,high,池中无鱼虾自大,"in the land of the blind, the one-eyed man is king",1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00235,zh,high,不怕慢，就怕站,"Don't be afraid of slowness, but afraid of stand still",0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00236,zh,high,磨刀不误砍柴工,Sharpening a knife does not delay cutting firewood,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00237,zh,high,十个光头九个富,"Out of ten bald heads, nine are rich",0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00238,zh,high,强中自有强中手,"Be humble, there are strong hands among the strong",0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00239,zh,high,花开堪折直须折,Lost time is never found again,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00240,zh,high,肥水不流外人田,Fertile water does not flow to outsider's field,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00241,zh,high,亲者痛，仇者快,"Be careful, the loved ones will be hurt, and the enemies will be happy",0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00242,zh,high,饱汉不知饿汉饥,A full man doesn't know a hungry man is hungry,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00243,zh,high,行百里者半九十,walk a ninety miles out of a hundred miles is only considered as half way through,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00244,zh,high,乱拳打死老师傅,beat the teacher to death without any strategy,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00245,zh,high,湖广熟，天下足,"when California is harvesting, the world is full",0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00246,zh,high,落水的凤凰不如鸡,a drowning phoenix is not as good as a chicken,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00247,zh,high,不当家不知柴米贵,I don't know how expensive rice is if I'm not in charge,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00248,zh,high,三人行，必有我师,"When three people walk together, one of them must be my teacher",1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00249,zh,high,风雨如晦，鸡鸣不已,the wind and rain are dark and the rooster is crowing,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00250,zh,high,人必自重而后人重之,People must respect themselves and others will respect them,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00251,zh,high,虎死留皮，人死留名,"When a tiger dies, it leaves its skin, but when a man dies, he leaves his name",1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00252,zh,high,君子爱财，取之有道,"A gentleman loves money, and he gets it in a proper way",0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00253,zh,high,普天之下，莫非王土,"Yes, there is no king in the world",0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00254,zh,high,道高一尺，魔高一丈,"the Tao is one foot tall, and the devil is one foot tall",1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00255,zh,high,一日为师，终身为父,"A teacher for a day, a father for life",0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00256,zh,high,知人者智，自知者明,"those who know others are wise, and those who know themselves are wise",0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00257,zh,high,成者为王，败者为寇,"the winner is the king, and the loser is the bandit",1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00258,zh,high,己立立人，己达达人,"let yourself stand up to others, and you will reach out to others",0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00259,zh,high,蓬生麻中，不扶而直,"Punta grass grows in hemp field, straight without support",1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00260,zh,high,四海之内皆兄弟,all people are brothers in the world,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00261,zh,high,好死不如赖活著,better a living dog than a dead lion,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00262,zh,high,屋漏偏逢连夜雨,it happened that the house leaked and it rained all night,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00263,zh,high,名不正，则言不顺,"if the name is not right, then the words will not be right",0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00264,zh,high,欲加之罪，何患无辞,"If you want to commit a crime, you can find all kinds of excuses",0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00265,zh,high,春江水暖鸭先知,ducks are the prophet of spring river and warm water,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00266,zh,high,初生之犊不畏虎,Newborn calves are not afraid of tigers,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00267,zh,high,神仙打架，小鬼遭殃,"The gods fight, and the imps suffer",1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00268,zh,high,人多嘴杂,There are too many people here,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00269,zh,high,人靠衣装佛靠金装,fine feathers make fine birds,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00270,zh,high,纸包不住火,Paper can't contain fire,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00271,zh,high,小心驶得万年船,Be careful so you could sailing for thousands of years,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00272,zh,high,宁可信其有，不可信其无,It is better to believe what is there than not to believe what is not,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00273,zh,high,男儿膝下有黄金,The man has gold under his knees,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00274,zh,high,说曹操，曹操到,speak of the devil,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00275,zh,high,若要人不知，除非己莫为,"If you want people not know, you should do nothing",0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00276,zh,high,高处不胜寒,It's very cold at the top,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00277,zh,high,丈夫有泪不轻弹,Great man does not shed tears lightly,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00278,zh,high,英雄出少年,heroes come out of youth,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00279,zh,high,明枪易躲，暗箭难防,"It's easy to hide from an open spear, but hard to defend against a hidden arrow",1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00280,zh,high,病急乱投医,Don't go to the doctor in a hurry,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00281,zh,high,冰冻三尺，非一日之寒,Freezing three feet does not happen in a day,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00282,zh,high,林子大了，什么鸟都有,It takes all sorts to make the world,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00283,zh,high,一分耕耘，一分收获,no pain no gain,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00284,zh,high,三十年河东，三十年河西,life has its ups and downs,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00285,zh,high,爱之深责之切,The depth of love and the strict of expectation,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00286,zh,high,冤冤相报何时了，得饶人处且饶人,"When is it time to repay the injustice, you have to forgive others and forgive others",0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00287,zh,high,不打不成器,"if you don't physically punish, you son can't achieve anything",0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00288,zh,high,勿以恶小而为之,Don't do evil even if it is about small things,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00289,zh,high,贫贱夫妻百事哀,poor and lowly couples are always sad,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00290,zh,high,自古红颜多薄命,How unlucky a beauty has been since ancient times,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00291,zh,high,书中自有颜如玉,There are beautiful women in the book,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00292,zh,high,好汉不提当年勇,a hero doesn't mention his bravery back then,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00293,zh,high,人心隔肚皮,People's hearts are separated by belly,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00294,zh,high,不是冤家不聚头,it's not that friends don't get together,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00295,zh,high,哀莫大于心死,there is no greater sadness than giving up,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00296,zh,high,无毒不丈夫,great man is not afraid of doing something viscious,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00297,zh,high,没有金刚钻，别揽瓷器活,"If you cannot stand the heat, get out of the kitchen",1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00298,zh,high,里面的人想出去，外面的人想进来,"People inside want to go out, people outside want to come in",0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00299,zh,high,羊毛出在羊身上,wool comes from sheep,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00300,zh,high,夫妻本是同林鸟,Husband and wife are birds of the same forest,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00301,zh,high,人算不如天算,human calculation is not as good as the god's calculation,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00302,zh,high,举头三尺有神明,The gods are watching,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00303,zh,high,做一天和尚撞一天钟,Be a monk for a day and ring the bell for a day,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00304,zh,high,男大当婚，女大当嫁,"Males should get married when they are old enough, females should get married when they are old enough",0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00305,zh,high,新官上任三把火,There are three fires when a new official takes office,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00306,zh,high,女大三抱金砖,a female that is 3 years older holds gold bricks,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00307,zh,high,打者爱也,people who batter you loves you,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00308,zh,high,墙倒众人推,everyone is pushing the wall down.,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00309,zh,high,一醉解千愁,Get drunk tonight and relieve your worries,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00310,zh,high,饭后百步走，活到九十九,walk a hundred steps after a meal and live to ninety-nine,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00311,zh,high,山中无老虎，猴子称大王,"When the cat's away, the mice will play",1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00312,zh,high,骗得了一时，骗不了一世,"You can cheat for a while, but you can't cheat forever",0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00313,zh,high,无鱼，虾也好,"No fish, shrimp is also good",1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00314,zh,high,官字两个口,There are two mouths in the official characters,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00315,zh,high,小别胜新婚,little goodbye is better than newlywed,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00316,zh,high,伴君如伴虎,accompanying the king is like accompanying a tiger,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00317,zh,high,聪明反被聪明误,he has outsmarted himself,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00318,zh,high,苍蝇不叮无缝的蛋,flies don't sting seamless eggs,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00319,zh,high,嘴上没毛，办事不牢,"There is no hair on the mouth, so you can't do things well",0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00320,zh,high,巧妇难为无米之炊,A clever woman can hardly cook without rice,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00321,zh,high,多一事不如少一事,One thing more is worse than one thing less,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00322,zh,high,此地无银三百两,This is no three hundred taels of silver here,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00323,zh,high,初生牛犊不怕虎,It's true that a newborn calf is not afraid of a tiger,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00324,zh,high,吃着碗里瞧着锅里,you are eating from the bowl and looking at the pot,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00325,zh,high,拆东墙补西墙,we can tear down the east to make up for the west,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00326,zh,high,放长线钓大鱼,put a long line to catch big fish,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00327,zh,high,长江后浪推前浪,The waves behind the Yangtze River drive the waves ahead,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
zh_maps_00328,zh,high,赶鸭子上架,drive ducks to the shelves,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
