id,lang,resource_level,proverb_native,proverb_en,context_native,context_en,label,source,notes
zh_0205,zh,high,前事不忘，后事之师,Experience is the best teacher,A: 你为什么要学习历史呢？  B: 因为前事不忘，后事之师。,A: Why do you want to study history? B: Because experience is the best teacher.,literal,MAPS,
zh_0206,zh,high,聪明一世，糊涂一时,"I'm smart for the life-time, but I'm confused temporarily",A: 你怎么不早点告诉我呢？B: 我也不知道啊，聪明一世，糊涂一时。,"A: Why didn't you tell me earlier? B: I don't know either. I'm smart for the life-time, but I'm confused temporarily.",literal,MAPS,
zh_0207,zh,high,智者千虑，必有一失,"A wise man thinks a lot, but he will make a mistake",A: 我们该怎么做才能确保成功呢？ B: 智者千虑，必有一失。我们只能尽力而为，不断尝试。,"A: What can we do to ensure success? B: A wise man thinks a lot, but he will make a mistake. We can only do our best and keep trying.",literal,MAPS,
zh_0208,zh,high,百尺竿头，更进一步,"Great progress, go further",A: 你的中文越来越好了！ B: 谢谢！但是我还有很多要学习的。 A: 百尺竿头，更进一步！,"A: Your Chinese is getting better and better! B: Thank you! But I still have a lot to learn. A: Great progress, go further!",figurative,MAPS,
zh_0209,zh,high,人无远虑，必有近忧,"People don't have long-term worries, but they must have near-term worries",A: 你为什么不早点开始准备考试呢？ B: 我觉得还有很多时间。 A: 人无远虑，必有近忧。,"A: Why didn't you start preparing for the exam earlier? B: I think there is still a lot of time. A: People don't have long-term worries, but they must have near-term worries.",literal,MAPS,
zh_0210,zh,high,与人方便，自己方便,It is convenient for others and convenient for yourself,A: 你能帮我拿一下这个包吗？ B: 当然可以。与人方便，自己方便。,A: Can you hold this bag for me? B: Sure. It is convenient for others and convenient for yourself.,literal,MAPS,
zh_0211,zh,high,扬汤止沸，不如去薪,It's better to get rid of the fire than to stop the soup from boiling,A: 你觉得我们该怎么办？ B: 扬汤止沸，不如去薪。,A: What do you think we should do? B: It's better to get rid of the fire than to stop the soup from boiling.,figurative,MAPS,
zh_0212,zh,high,送君千里，终须一别,"I will send you off for thousands of miles, but I still have to say goodbye in the end",A: 你什么时候再回来啊？ B: 我不知道，可能要很久。 A: 好吧，送君千里，终须一别。,"A: When will you come back? B: I don't know, it may take a long time. A: Well, I will send you off for thousands of miles, but I still have to say goodbye in the end.",literal,MAPS,
zh_0213,zh,high,但行好事，莫问前程,don't worry about your future if you do good deeds,A: 你有什么打算？ B: 我只想做好眼前的工作。 A: 很好，但行好事，莫问前程。,"A: What are your plans? B: I just want to do the job right in front of me. A: Very good, but don't worry about your future if you do good deeds.",literal,MAPS,
zh_0214,zh,high,生于忧患，死于安乐,people are born in sorrow and die in peace,A: 你为什么总是担心这些事情？ B: 因为我相信生于忧患，死于安乐。,A: Why do you always worry about these things? B: Because I believe that people are born in sorrow and die in peace.,literal,MAPS,
zh_0215,zh,high,兼听则明，偏信则暗,"If you listen to both, you will be clear, but if you believe partly, you will be dark",A: 这个消息是真的吗？ B: 兼听则明，偏信则暗。,"A: Is this news true? B: If you listen to both, you will be clear, but if you believe partly, you will be dark.",literal,MAPS,
zh_0216,zh,high,不经一事，不长一智,Experience is the best teacher,A: 我刚才差点被骗了。 B: 怎么回事？ A: 有人打电话说我欠税款，要我马上转账。 B: 幸好你没上当。 A: 是啊，不经一事，不长一智。,"A: I almost got scammed just now. B: What's going on? A: Someone called and said I owed taxes and asked me to transfer the money immediately. B: Fortunately, you were not fooled. A: Yes, experience is the best teacher.",literal,MAPS,
zh_0217,zh,high,一著不慎，满盘皆输,one careless move and the whole game is lost,A: 你想赌一把吗？  B: 不了， 一著不慎，满盘皆输。,"A: Do you want to gamble? B: No, one careless move and the whole game is lost.",figurative,MAPS,
zh_0218,zh,high,君子不器,a gentleman is not an equipment,A: 这个人看起来很善于交流，但是不善于做事。B: 是呀，他不是全才，君子不器。,"A: This person seems to be good at communicating, but not good at doing things. B: Yes, he is not an all-rounder, and a gentleman is not an equipment.",literal,MAPS,
zh_0219,zh,high,鸟尽弓藏,The hidden bow will be revealed when all the birds are gone,A: 为什么在我帮助了他之后就被抛弃了呢？B: 鸟尽弓藏。,A: Why was I abandoned after I helped him? B: The hidden bow will be revealed when all the birds are gone.,figurative,MAPS,
zh_0220,zh,high,家书抵万金,Letters from home are worth ten thousand gold,A: 今年过年你回老家吗？ B: 回不去了，要加班。A: 你要不写个信？家书抵万金。,"A: Are you going back to your hometown for Christmas this year? B: I can't go back, I have to work overtime. A: Would you like to write a letter? Letters from home are worth ten thousand gold.",literal,MAPS,
zh_0221,zh,high,瑞雪兆丰年,auspicious snow heralds a good year,A: 今天天气不太好，下了一场大雪。B: 是的，但是瑞雪兆丰年呀！,"A: The weather is not so good today. It snowed heavily. B: Yes, but the auspicious snow heralds a good year!",literal,MAPS,
zh_0222,zh,high,饱暖思淫欲,One will think about lust when he is full of warmth and full,A: 他自从中了彩票后就开始堕落了。B: 真是饱暖思淫欲。,A: He's been bad since he won the lottery. B: One will think about lust when he is full of warmth and full.,literal,MAPS,
zh_0223,zh,high,见面三分情,very friendly when we meet each other,A: 别人找小明帮忙，他总是推托。B: 这不太好，见面三分情呀。,"A: When others ask Michael for help, he always refuses. B: This is not very good. We are very friendly when we meet each other.",literal,MAPS,
zh_0224,zh,high,好酒沉瓮底,good wine sinks to the bottom,A: 你觉得这本小说写怎么样？ 我刚刚看完了第一章。B: 你还要再继续读才能知道呢，好酒沉瓮底。,A: What do you think of this novel? I just finished the first chapter. B: You'll have to read on to find out. Good wine sinks to the bottom.,figurative,MAPS,
zh_0225,zh,high,学而优则仕,"If you are good at study, you will become an official",A: 我以后可以做什么呢？B: 你学习成绩好，可以学而优则仕。,"A: What can I do in the future? B: You have good academic performance. If you are good at studying, you will become an official.",literal,MAPS,
zh_0226,zh,high,媳妇熬成婆,the daughter-in-law has become a mother-in-law,A: 你在公司最近情况如何？B: 渐渐好起来了，媳妇熬成婆。,"A: How is your recent situation in the company? B: Gradually getting better, the daughter-in-law has become a mother-in-law.",figurative,MAPS,
zh_0227,zh,high,九出十三归,Nine out and thirteen back,A: 你每个月要给家里的经济补贴多吗？ B: 九出十三归。,A: Do you want to give your family a lot of financial subsidies every month? B: Nine out and thirteen back.,literal,MAPS,
zh_0228,zh,high,忧道不忧贫,worrying about roads is not about poverty,A: 他在学校是否会因为挣多挣少而焦虑呢？B: 我觉得不会，忧道不忧贫。,"A: Will he be anxious at school because of how much he earns? B: I don't think so, worrying about roads is not about poverty.",literal,MAPS,
zh_0229,zh,high,无友不如己者,People should make friends with people who are better than them,A: 你觉得我应该找谁来帮忙？B: 无友不如己者。,"A: Who should I ask for help, you think? B: People should make friends with people who are better than them.",literal,MAPS,
zh_0230,zh,high,山雨欲来风满楼,the rain is about to come and the building is full of wind,A: 今天公司所有人都躲着大老板。B: 是啊，山雨欲来风满楼。,"A: Today everyone in the company avoids the big boss. B: Yes, the rain is about to come and the building is full of wind.",figurative,MAPS,
zh_0231,zh,high,一将功成万骨枯,a general's success is a thousand people's death,A: 你终于完成了这项任务，恭喜！B: 是啊，但是一将功成万骨枯。,"A: You have finally completed this task, congratulations! B: Yes, but a general's success is a thousand people's death.",figurative,MAPS,
zh_0232,zh,high,一枝草，一点露,"a sprig of grass, a little dew",A: 好想放弃，好难呀。B: 不要呀，一枝草，一点露,"A: I really want to give up, it's so difficult. B: No, a sprig of grass, a little dew",figurative,MAPS,
zh_0233,zh,high,强龙不压地头蛇,A strong dragon does not overwhelm a local snake,A: 虽然对方公司的老板很有钱，我们可以不和跟他合作吗？ B: 咱们老板虽然很厉害但强龙不压地头蛇。,"A: Although the boss of the other company is very rich, can we not cooperate with him? B: Although our boss is very powerful, the strong dragon does not overwhelm the local snake.",figurative,MAPS,
zh_0234,zh,high,池中无鱼虾自大,"in the land of the blind, the one-eyed man is king",A: 怎么小明来做这个项目了？B: 最近公司人少，池中无鱼虾自大。,"A: Why did Michael come to this project? B: There are few people in the company recently, and in the land of the blind, the one-eyed man is king.",figurative,MAPS,
zh_0235,zh,high,不怕慢，就怕站,"Don't be afraid of slowness, but afraid of stand still",A: 我明天再做吧，不急。当然休息也行。 B: 不怕慢，就怕站。,"A: I'll do it tomorrow. There's no rush. Of course resting is fine. B: Don't be afraid of slowness, but afraid of stand still.",literal,MAPS,
zh_0236,zh,high,磨刀不误砍柴工,Sharpening a knife does not delay cutting firewood,A: 我不想做这些预备工作，直接开始不行吗？ B: 但是你知道吗？磨刀不误砍柴工。,"A: I don't want to do the preparatory work, can't I just start? B: But you know what? Sharpening a knife does not delay cutting firewood.",figurative,MAPS,
zh_0237,zh,high,十个光头九个富,"Out of ten bald heads, nine are rich",A: 你看看小明，天天思考。他一定很有钱。 B: 为什么呀？ A: 十个光头九个富。嘿嘿嘿。,"A: Look at Michael, thinking every day. He must be rich. B: Why? A: Out of ten bald heads, nine are rich. Hey hey.",literal,MAPS,
zh_0238,zh,high,强中自有强中手,"Be humble, there are strong hands among the strong",A: 这个任务太简单了，其他人肯定都做不过我。 B: 虚心一点，强中自有强中手。,"A: This task is too simple, no one else can do it better than me. B: Be humble, there are strong hands among the strong.",literal,MAPS,
zh_0239,zh,high,花开堪折直须折,Lost time is never found again,A: 还有好久呢，不用那么早就报名参加。 B: 你不了解，花开堪折直须折。,"A: There is still a long time to go, so there is no need to sign up so early. B: You don't understand, lost time is never found again.",figurative,MAPS,
zh_0240,zh,high,肥水不流外人田,Fertile water does not flow to outsider's field,A: 还有个名额，我们把它让出去吧。 B: 肥水不流外人田。,"A: There is still a place, let's give it up. B: Fertile water does not flow into outsiders' fields.",figurative,MAPS,
zh_0241,zh,high,亲者痛，仇者快,"Be careful, the loved ones will be hurt, and the enemies will be happy",A: 他伤害了你，你为什么还帮助他？B: 没关系吧。A: 小心亲者痛，仇者快。,"A: He hurt you, why do you still help him? B: It's okay. A: Be careful, the loved ones will be hurt, and the enemies will be happy.",literal,MAPS,
zh_0242,zh,high,饱汉不知饿汉饥,A full man doesn't know a hungry man is hungry,A: 一点也不好吃，没意思。 B: 不好吃给我吃，饱汉不知饿汉饥。,"A: It's not tasty at all. It's boring. B: If it's not tasty, give it to me. A full man doesn't know a hungry man is hungry.",literal,MAPS,
zh_0243,zh,high,行百里者半九十,walk a ninety miles out of a hundred miles is only considered as half way through,A: 这次比赛真简单，我们马上就要赢了。 B: 还是小心一点，行百里者半九十。,"A: This game is really easy, we will win right away. B: Just be careful, walking ninety miles out of a hundred miles is only considered half way through.",literal,MAPS,
zh_0244,zh,high,乱拳打死老师傅,beat the teacher to death without any strategy,A: 老王下了这么久棋，居然就这样的失手了，败给了小芳。B: 小芳还真是乱拳打死老师傅。,"A: Mr. Smith played chess for so long, but he just missed and lost to Lisa. B: Lisa really beat the teacher to death without any strategy.",figurative,MAPS,
zh_0245,zh,high,湖广熟，天下足,"when California is harvesting, the world is full",A: 今天湖北的收成真好。 B: 是呀，湖广熟，天下足。,"A: The harvest in California is really good today. B: Yes, when California is harvesting, the world is full.",literal,MAPS,
zh_0246,zh,high,落水的凤凰不如鸡,a drowning phoenix is not as good as a chicken,A: 小明自从降级后，谁都不怕他了。B: 是呀，落水的凤凰不如鸡啊。,"A: Since Michael was demoted, no one is afraid of him anymore. B: Yes, a drowning phoenix is not as good as a chicken.",figurative,MAPS,
zh_0247,zh,high,不当家不知柴米贵,I don't know how expensive rice is if I'm not in charge,A: 你这个月的零售消费怎么这么高呀？  B:好多东西的价格我都不清楚，不当家不知柴米贵.,A: Why is your retail consumption so high this month? B: I don't know the prices of many things. I don't know how expensive rice is if I'm not in charge.,figurative,MAPS,
zh_0248,zh,high,三人行，必有我师,"When three people walk together, one of them must be my teacher",A: 你为什么不向老板提出升职？以你的资历已经可以独当一面，带领小组了。。。 B: 我感觉组里总有比我厉害的人，比如说小王。 三人行，必有我师。,"A: Why don't you ask your boss for a promotion? With your qualifications, you can already lead the team on your own. . . B: I feel that there are always people who are better than me in the group, such as Edward. When three people walk together, one of them must be my teacher.",figurative,MAPS,
zh_0249,zh,high,风雨如晦，鸡鸣不已,the wind and rain are dark and the rooster is crowing,A: 这次幸好在紧急关头有个专家出来指挥缓解了疫情。B: 是呀，风雨如晦，鸡鸣不已。,"A: This time, fortunately, an expert came out to command and alleviate the epidemic at an emergency. B: Yes, the wind and rain are dark and the rooster is crowing.",figurative,MAPS,
zh_0250,zh,high,人必自重而后人重之,People must respect themselves and others will respect them,A: 你为什么总是不尊重自己的感受？ B: 我知道我错了，人必自重而后人重之。,A: Why do you always disrespect your feelings? B: I know I was wrong. People must respect themselves and others will respect them.,literal,MAPS,
zh_0251,zh,high,虎死留皮，人死留名,"When a tiger dies, it leaves its skin, but when a man dies, he leaves his name",A: 你为什么这么努力的想成功呢？B: 虎死留皮，人死留名。,"A: Why do you work so hard to succeed? B: When a tiger dies, it leaves its skin, but when a man dies, he leaves his name.",figurative,MAPS,
zh_0252,zh,high,君子爱财，取之有道,"A gentleman loves money, and he gets it in a proper way",A: 你怎么能这样做呢？这是不道德的！ B: 我知道错了，君子爱财，取之有道。,"A: How can you do this? This is immoral! B: I know I was wrong. A gentleman loves money, and he gets it in a proper way.",literal,MAPS,
zh_0253,zh,high,普天之下，莫非王土,"Yes, there is no king in the world",A: 走了这么远还在国家范围内。B: 是呀，普天之下，莫非王土。,"A: We are still within the national border after walking so far. B: Yes, there is no king in the world.",literal,MAPS,
zh_0254,zh,high,道高一尺，魔高一丈,"the Tao is one foot tall, and the devil is one foot tall",A: 我们的安保工作可以了吧？B: 还是小心一点，道高一尺，魔高一丈。,"A: Is our security work okay? B: Be careful, the Tao is one foot tall, and the devil is one foot tall.",figurative,MAPS,
zh_0255,zh,high,一日为师，终身为父,"A teacher for a day, a father for life",A: 你为什么每年还回老家看望你的高中班主任啊？ B: 一日为师，终身为父。,"A: Why do you go back to your hometown every year to visit your high school class teacher? B: A teacher for a day, a father for life.",literal,MAPS,
zh_0256,zh,high,知人者智，自知者明,"those who know others are wise, and those who know themselves are wise",A: 你为什么总是帮助别人，却不关心自己呢？ B: 是呀，知人者智，自知者明。,"A: Why do you always help others but don't care about yourself? B: Yes, those who know others are wise, and those who know themselves are wise.",literal,MAPS,
zh_0257,zh,high,成者为王，败者为寇,"the winner is the king, and the loser is the bandit",A: 你觉得我们这场比赛会怎么样？ B: 不知道，但是最后人们只会记住赢的人，成者为王，败者为寇。,"A: What do you think about our game? B: I don't know, but in the end people will only remember the winner, the winner is the king, and the loser is the bandit.",figurative,MAPS,
zh_0258,zh,high,己立立人，己达达人,"let yourself stand up to others, and you will reach out to others",A: 你要不要现在放下工作，去帮助小明呢？ B: 别了吧，己立立人，己达达人。,"A: Do you want to stop working now and help Michael? B: Come on, let yourself stand up to others, and you will reach out to others.",literal,MAPS,
zh_0259,zh,high,蓬生麻中，不扶而直,"Punta grass grows in hemp field, straight without support",A: 你的品行很好，你是怎么做到的？ B: 蓬生麻中，不扶而直。,"A: Your character is very good, how do you do it? B: Punta grass grows in hemp field, straight without support.",figurative,MAPS,
zh_0260,zh,high,四海之内皆兄弟,all people are brothers in the world,A: 你可以帮我吗？B: 包在我身上，四海之内皆兄弟。,"A: Can you help me? B: Leave it to me, all people are brothers in the world.",literal,MAPS,
zh_0261,zh,high,好死不如赖活著,better a living dog than a dead lion,A: 我觉得我的人生毫无意义。 B: 想开点，好死不如赖活著。,"A: I feel like my life is meaningless. B: If you want to open up, it is better to be a living dog than a dead lion.",literal,MAPS,
zh_0262,zh,high,屋漏偏逢连夜雨,it happened that the house leaked and it rained all night,A: 这次的旅游计划真是倒霉，实物很糟糕，还一直下雨。 B: 是啊，屋漏偏逢连夜雨。,"A: The travel plan this time is really unlucky, the real thing is very bad, and it has been raining. B: Yes, it happened that the house leaked and it rained all night.",figurative,MAPS,
zh_0263,zh,high,名不正，则言不顺,"if the name is not right, then the words will not be right",A: 老板最近出差了，小李这两天暂时替代老板管项目进度。可是小李说的话大家都不信服。 B:毕竟名不正，则言不顺嘛。,"A: The boss has been on a business trip recently, and David will temporarily take over the progress of the project from the boss for the past two days. But no one listens to what David said. B: After all, if the name is not right, then the words will not be right.",literal,MAPS,
zh_0264,zh,high,欲加之罪，何患无辞,"If you want to commit a crime, you can find all kinds of excuses",A: 你为什么迟到了？ B: 我走错路了。 A: 别说了，你就是不想来。 B: 欲加之罪，何患无辞！,"A: Why are you late? B: I went the wrong way. A: Stop it, you just don't want to come. B: If you want to commit a crime, you can find all kinds of excuses!",literal,MAPS,
zh_0265,zh,high,春江水暖鸭先知,ducks are the prophet of spring river and warm water,A: 我发现最近你们公司的人去年怎么都往AI方向投资啊? B: 对啊，春江水暖鸭先知嘛！,"A: I found out that people in your company invested in AI last year? B: Yes, ducks are the prophet of spring river and warm water!",figurative,MAPS,
zh_0266,zh,high,初生之犊不畏虎,Newborn calves are not afraid of tigers,A: 我准备徒步爬贡嘎山。 A: 你为什么要去那个的地方？  初生之犊不畏虎啊！,A: I am going to climb Mount Rainier on foot. A: Why did you go to that place? Newborn calves are not afraid of tigers!,figurative,MAPS,
zh_0267,zh,high,神仙打架，小鬼遭殃,"The gods fight, and the imps suffer",A: 你听说了吗？发展部和债券部的领导为了争夺升职的名额，拼命的要属下加班拼业绩。 最近他们的两个部门陆续离职了7、8个人了。 B: 真的吗？神仙打架，小鬼遭殃啊。,"A: Have you heard of it? In order to compete for promotion places, the leaders of the development department and the bond department desperately asked their subordinates to work overtime and strive for performance. Recently, 7 or 8 people in their two departments have left their jobs one after another. B: Really? The gods fight, and the imps suffer.",figurative,MAPS,
zh_0268,zh,high,人多嘴杂,There are too many people here,A: 你想要跟我聊什么？ B: 我们进屋里再说，这里人多嘴杂。,A: What do you want to talk to me about? B: Let's talk in the house. There are too many people here.,literal,MAPS,
zh_0269,zh,high,人靠衣装佛靠金装,fine feathers make fine birds,A: 你看那个人一看就是精英啊。 B: 西服很贵，但人靠衣装佛靠金装。,"A: You can see that person is an elite at first glance. B: Suits are expensive, but fine feathers make fine birds.",literal,MAPS,
zh_0270,zh,high,纸包不住火,Paper can't contain fire,A: 我告诉你一个秘密，我偷偷抄袭了小明的作业，所以得了满分。可是现在我有负罪感，我想要向老师坦白，但是又怕处分。。。 B: 纸包不住火。,"A: Let me tell you a secret. I secretly copied Michael's homework, so I got full marks. But now I feel guilty. I want to confess to the teacher, but I am afraid of punishment. . . B: Paper can't contain fire.",figurative,MAPS,
zh_0271,zh,high,小心驶得万年船,Be careful so you could sailing for thousands of years,A: 你要干什么？ B: 我要申诉！ A: 小心驶得万年船。,A: What are you going to do? B: I want to appeal! A: Be careful so you could sail for thousands of years.,figurative,MAPS,
zh_0272,zh,high,宁可信其有，不可信其无,It is better to believe what is there than not to believe what is not,A: 你觉得他的绯闻是真的吗？ B: 宁可信其有，不可信其无。,A: Do you think his scandal is true? B: It is better to believe what is there than not to believe what is not.,literal,MAPS,
zh_0273,zh,high,男儿膝下有黄金,The man has gold under his knees,A: 小王为了升职居然给他的老板下跪！ B: 男儿膝下有黄金。。。,A: Edward actually knelt down to his boss in order to get a promotion! B: A man has gold under his knees. . .,figurative,MAPS,
zh_0274,zh,high,说曹操，曹操到,speak of the devil,A: 每次聚会老王总是迟到。B: 说曹操，曹操到。,A: Jeff is always late for every party. B: Speak of the devil.,figurative,MAPS,
zh_0275,zh,high,若要人不知，除非己莫为,"If you want people not know, you should do nothing",A: 你今天没去上课吗？  B: 你怎么知道？ A: 若要人不知，除非己莫为。,"A: Did you not go to class today? B: How do you know? A: If you want people not know, you should do nothing.",literal,MAPS,
zh_0276,zh,high,高处不胜寒,It's very cold at the top,A: 为什么你升职后做事开始小心翼翼，不怎么说话了？ B: 高处不胜寒嘛。,"A: Why did you start to be cautious when doing things after you were promoted, and why don't you talk much? B: It's very cold at the top.",figurative,MAPS,
zh_0277,zh,high,丈夫有泪不轻弹,Great man does not shed tears lightly,A: 我好难过，呜呜呜。。。小芳把我的棒棒糖抢走了。。。 B：丈夫有泪不轻弹，我给你抢回来。,"A: I'm so sad, woo woo woo. . . Lisa snatched my lollipop away. . . B: Great man does not shed tears lightly. I will snatch it back for you.",literal,MAPS,
zh_0278,zh,high,英雄出少年,heroes come out of youth,A: 你看那个小男孩，他救了那溺水的小女孩！他才13岁！ B: 自古英雄出少年！,"A: Look at that little boy, he saved the little girl from drowning! He is only 13 years old! B: Since ancient times, heroes come out of youth!",literal,MAPS,
zh_0279,zh,high,明枪易躲，暗箭难防,"It's easy to hide from an open spear, but hard to defend against a hidden arrow",A: 你觉得我们应该怎么防备他们的攻击？ B: 明枪易躲，暗箭难防。,"A: How do you think we should defend against their attacks? B: It's easy to hide from an open spear, but hard to defend against a hidden arrow.",figurative,MAPS,
zh_0280,zh,high,病急乱投医,Don't go to the doctor in a hurry,A: 我最近开始吃草药了。 B: 去看医生，别自己乱吃药。  A: 可是我看了好多个医生都不行。  B: 不要病急乱投医！,"A: I recently started taking herbs. B: Go to the doctor, don't take medicine by yourself. A: But I have seen many doctors but nothing works. B: Don't go to the doctor in a hurry!",literal,MAPS,
zh_0281,zh,high,冰冻三尺，非一日之寒,Freezing three feet does not happen in a day,A: 没想到市长居然贪污了一百万，他的几个副手也被叫去审核了。 B: 冰冻三尺，非一日之寒。,"A: Unexpectedly, the mayor actually embezzled one million yuan, and several of his deputies were called to investigate. B: Freezing three feet does not happen in a day.",figurative,MAPS,
zh_0282,zh,high,林子大了，什么鸟都有,It takes all sorts to make the world,A: 没想到市长居然贪污了一百万，他的几个副手也被叫去审核了。 B: 林子大了，什么鸟都有。,"A: Unexpectedly, the mayor actually embezzled one million yuan, and several of his deputies were called to investigate. B: It takes all sorts to make the world.",figurative,MAPS,
zh_0283,zh,high,一分耕耘，一分收获,no pain no gain,A: 你觉得学习难吗？ B: 不难，一分耕耘，一分收获。,"A: Do you find it difficult to study? B: It's not difficult. No pain, no gain.",literal,MAPS,
zh_0284,zh,high,三十年河东，三十年河西,life has its ups and downs,A: 以前我们的技术赶不上美国，但现在美国比不上我们了！ B: 真是三十年河东，三十年河西啊。,"A: In the past, our technology could not catch up with the United States, but now the United States cannot match us! B: life has its ups and downs.",figurative,MAPS,
zh_0285,zh,high,爱之深责之切,The depth of love and the strict of expectation,A: 你为什么总是责骂我？ B: 爱之深责之切。,A: Why do you always scold me? B: The depth of love and the strictness of expectation.,literal,MAPS,
zh_0286,zh,high,冤冤相报何时了，得饶人处且饶人,"When is it time to repay the injustice, you have to forgive others and forgive others",A: 你为什么放过我，我父亲跟你有仇？ B: 冤冤相报何时了，得饶人处且饶人。,"A: Why did you let me go, when my father has a grudge against you? B: When it is time to repay the injustice, you have to forgive others and forgive others.",literal,MAPS,
zh_0287,zh,high,不打不成器,"if you don't physically punish, you son can't achieve anything",A: 你为什么要体罚你儿子？  B: 因为不打不成器。,"A: Why did you physically punish your son? B: Because if you don't physically punish, you son can't achieve anything.",literal,MAPS,
zh_0288,zh,high,勿以恶小而为之,Don't do evil even if it is about small things,A: 你为啥暗地里欺负小芳，让她天天为你占座位，记笔记还到处说她的坏话？勿以恶小而为之。,"A: Why do you secretly bully Lisa, let her occupy a seat for you every day, take notes and speak ill of her everywhere? Don't do evil even if it is about small things.",literal,MAPS,
zh_0289,zh,high,贫贱夫妻百事哀,poor and lowly couples are always sad,A: 你们为什么总是一起吵架呢？ B: 因为我们生活太困难了，压力太大。 A: 可是吵架解决不了问题啊。 B: 哎，你不了解，贫贱夫妻百事哀。,"A: Why do you always fight together? B: Because our life is too difficult and the pressure is too great. A: But arguing can't solve the problem. B: Hey, you don't understand, poor and lowly couples are always sad.",literal,MAPS,
zh_0290,zh,high,自古红颜多薄命,How unlucky a beauty has been since ancient times,A: 你听说了吗？小玲和她男友分手了。 B: 是吗？真可惜。 A: 是啊，没想到小明居然会家暴！太可恶！ B: 自古红颜多薄命啊。,"A: Have you heard? Alice broke up with her boyfriend. B: Really? It's a pity. A: Yes, I didn't expect Michael to be violent at home! Damn it! B: How unlucky a beauty has been since ancient times.",literal,MAPS,
zh_0291,zh,high,书中自有颜如玉,There are beautiful women in the book,A: 你大部分时间都在看书学习，你有时间交朋友吗？ B: 书中自有颜如玉。,A: You spend most of your time reading and studying. Do you have time to make friends? B: There are beautiful women in books.,figurative,MAPS,
zh_0292,zh,high,好汉不提当年勇,a hero doesn't mention his bravery back then,A: 你小时候跑得可快了，我们都觉得你好厉害，经常学校比赛拿第一。 B: 那是，现在老了，好汉不提当年勇。,"A: You were very fast when you were young. We all thought you were very good. You often won first place in school competitions. B: That's right. Now that I'm old, a hero doesn't mention his bravery back then.",literal,MAPS,
zh_0293,zh,high,人心隔肚皮,People's hearts are separated by belly,A: 你怎么能这样对待你的朋友呢？ B: 他不是我的真正朋友，我只是利用了他。 A: 人心隔肚皮啊。。。,"A: How can you treat your friend like this? B: He's not my real friend, I just used him. A: People's hearts are separated by belly. . .",figurative,MAPS,
zh_0294,zh,high,不是冤家不聚头,it's not that friends don't get together,A: 你怎么这么晚才来啊？ B: 不好意思，我碰到了前任。 A: 没事儿，不是冤家不聚头嘛。,"A: Why are you here so late? B: Sorry, I ran into my ex. A: It's okay, it's not friends that don't get together.",literal,MAPS,
zh_0295,zh,high,哀莫大于心死,there is no greater sadness than giving up,A: 你最近为什么没有努力健身了？ B: 我的健身教练教练说我天生就不是健身的材料。A: 哀莫大于心死。,A: Why haven't you worked hard to exercise recently? B: My fitness trainer said I wasn't born to be fitness material. A: There is no greater sadness than giving up.,literal,MAPS,
zh_0296,zh,high,无毒不丈夫,great man is not afraid of doing something viscious,A: 你确定要开除小花吗？ B: 无毒不丈夫。,A: Are you sure you want to fire Jennifer? B: A great man is not afraid of doing something vicious.,literal,MAPS,
zh_0297,zh,high,没有金刚钻，别揽瓷器活,"If you cannot stand the heat, get out of the kitchen",A: 你能帮我修小明的电脑吗？ B:不修， 我又没有假装专家帮小明修电脑。你没有金刚钻，别揽瓷器活。,"A: Can you fix Michael's computer for me? B: No, I didn’t pretend to be an expert to help Michael fix his computer. If you cannot stand the heat, get out of the kitchen.",figurative,MAPS,
zh_0298,zh,high,里面的人想出去，外面的人想进来,"People inside want to go out, people outside want to come in",A: 你觉得什么是婚姻？ B: 里面的人想出去，外面的人想进来。,"A: What do you think is marriage? B: People inside want to go out, people outside want to come in.",literal,MAPS,
zh_0299,zh,high,羊毛出在羊身上,wool comes from sheep,A: 你说，我为什么要向政府部门交这么多的个人所得税？B: 我觉得还好啊，咱们毕竟有免费医疗保险。 A: 你这是羊毛出在羊身上啊。,"A: Tell me, why do I have to pay so much personal income tax to the government? B: I think it's okay, we have free medical insurance after all. A: Your wool comes from sheep.",figurative,MAPS,
zh_0300,zh,high,夫妻本是同林鸟,Husband and wife are birds of the same forest,A: 小李和小王结婚5年，但听说小王最近欠下了1000多万的债。 债主最近找上家门来了，不知道小李会怎样。 B：夫妻本是同林鸟。。。,"A: David and Edward have been married for 5 years, but I heard that Edward recently owed more than 10 million in debt. The creditor came to the house recently, and I don't know what will happen to David. B: Husband and husband are birds of the same forest. . .",figurative,MAPS,
zh_0301,zh,high,人算不如天算,human calculation is not as good as the god's calculation,A: 我们本来计划上个月回老家找工作，结果因为疫情封城，这下回不去了。 B: 真是人算不如天算。,"A: We originally planned to go back to our hometown to find a job last month, but the city was closed due to the epidemic, so we can't go back now. B: Human calculation is not as good as the god's calculation.",literal,MAPS,
zh_0302,zh,high,举头三尺有神明,The gods are watching,A: 我想要破口大骂！慰问他全家！  B： 举头三尺有神明。,A: I want to curse! Condolences to his family! B: The gods are watching.,literal,MAPS,
zh_0303,zh,high,做一天和尚撞一天钟,Be a monk for a day and ring the bell for a day,A: 我每天都要花很多时间在读课本。 B: 做一天和尚撞一天钟。,A: I spend a lot of time reading textbooks every day. B: Be a monk for a day and ring the bell for a day.,figurative,MAPS,
