id,language,resource_level,proverb_native,proverb_en,fig_or_literal,mk_theme,proverb_type,prescriptive_or_descriptive,structural_pattern,crosslingual_type_id,source_dataset,source_url,license,human_machine_labelled
gutenberg_00758,fr,high,Mauvaise herbe croît toujours,Ill weeds grow apace.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00759,fr,high,Mauvais ouvrier ne trouvera jamais bon outil,A bad workman never finds a good tool.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00760,fr,high,"Méchant chien, court lien",A wicked dog must be tied short.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00761,fr,high,Méchant poulain peut devenir bon cheval,A ragged colt may make a good horse.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00762,fr,high,Mère piteuse fait sa fille rogneuse,A tender-hearted mother makes a scabby daughter.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00763,fr,high,Mets ton manteau comme vient le vent,Arrange your cloak as the wind blows.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00764,fr,high,Mettre la charrue devant les b”oe]ufs,To put the plough before the oxen.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00765,fr,high,Mieux nourri qu’instruit,Better fed than taught.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00766,fr,high,Mieux vaut assez que trop,Enough is better than too much.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00767,fr,high,Mieux vaut avoir ami en voye qu’or ou argent en corroye,Better to have a friend on the road than gold or silver in your purse.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00768,fr,high,Mieux vaut bon repas que bel habit,Better a good dinner than a fine coat.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00769,fr,high,Mieux vaut couard que trop hardi,Better be a coward than foolhardy.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00770,fr,high,Mieux vaut engin que force,Contrivance is better than force.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00771,fr,high,Mieux vaut être tête de chien que queue de lion,Better be the head of a dog than the tail of a lion.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00772,fr,high,Mieux vaut faire envie que pitié,Better be envied than pitied.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00773,fr,high,Mieux vaut glisser du pied que de la langue,Better a slip of the foot than of the tongue.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00774,fr,high,Mieux vaut marcher devant une poule que derrière un b”oe]uf,Better walk before a hen than behind an ox.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00775,fr,high,Mieux vaut perdre la laine que la brebis,Better lose the wool than the sheep.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00776,fr,high,Mieux vaut plein poing de bonne vie que ne faict sept muys de clergie,A handful of good life is better than seven bushels of learning.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00777,fr,high,Mieux vaut plier que rompre,Better bend than break.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00778,fr,high,Mieux vaut règle que rente,Thrift is better than an annuity.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00779,fr,high,Mieux vaut tard que jamais,Better late than never.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00780,fr,high,Mieux vaut terre gâtée que terre perdue,Better a ruined than a lost land.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00781,fr,high,Mieux vaut une once de fortune qu’une livre de sagesse,An ounce of luck is worth a pound of wisdom.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00782,fr,high,Mieux vaut un pied que deux échasses,One foot is better than two stilts.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00783,fr,high,Mieux vaut un tiens que deux tu l’auras,One “take this” is worth more than two “you shall have.”,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00784,fr,high,Moineau en main vaut mieux que pigeon qui vole,A sparrow in the hand is better than a pigeon on the wing.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00785,fr,high,Moine qui demande pour Dieu demande pour deux,The monk that begs for God’s sake begs for two.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00786,fr,high,Moins vaut rage que courage,Rage avails less than courage.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00787,fr,high,"Moitié figue, moitié raisin","Half figs, half raisins.",,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00788,fr,high,Montre-moi un menteur je te montrerai un larron,Show me a liar and I’ll show you a thief.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00789,fr,high,Montrer le soleil avec un flambeau,To show the sun with a torch.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00790,fr,high,Morceau avalé n’a plus de goût,There is no flavour in a swallowed morsel.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00791,fr,high,"Morte la bête, mort le venin","The beast dead, the venom is dead.",,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00792,fr,high,Mot à mot on fait les gros livres,Word by word the big books are made.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00793,fr,high,Muraille blanche papier de fou,A white wall is the fool’s paper.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00794,fr,high,Nager entre deux eaux,To swim between two waters.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00795,fr,high,Nage toujours et ne t’y fie,Swim on and don’t trust.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00796,fr,high,N’a pas fait qui commence,He has not done who is beginning.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00797,fr,high,Nécessité est mère d’invention,Necessity is the mother of invention.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00798,fr,high,Nécessité n’a pas de loi,Necessity has no law.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00799,fr,high,"Ne crachez pas dans le puits, vous pouvez en boire l’eau","Spit not in the well, you may have to drink its water.",,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00800,fr,high,Ne croire à Dieu que sur bons gages,Trust not to God but upon good security.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00801,fr,high,Ne fais pas un four de ton bonnet ni de ton ventre un jardinet,Don’t make an oven of your cap or a garden of your belly.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00802,fr,high,Ne mets ton doigt en anneau trop étroit,Don’t put your finger into too tight a ring.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00803,fr,high,"Ne meurs cheval, herbe te vient","Horse, don’t die yet, grass is coming.",,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00804,fr,high,Ne prêtez point votre argent à un grand seigneur,Do not lend your money to a great man.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00805,fr,high,Ne reprens ce que n’entens,Don’t find fault with what you don’t understand.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00806,fr,high,Ne sont pas tous chasseurs qui sonnent du cor,All are not hunters who blow the horn.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00807,fr,high,"Ne touchez point à l’argent d’autrui, car le plus honnête homme n’y ajouta jamais rien","Touch not another man’s money, for the most honest never added to it.",,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00808,fr,high,N’éveille pas le chat qui dort,Wake not a sleeping cat.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00809,fr,high,Noblesse oblige,Nobility imposes obligations.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00810,fr,high,Noire geline pond blanc ”oe]uf,A black hen lays a white egg.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00811,fr,high,"Nous verrons, dit l’aveugle","We shall see, as the blind man said.",,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00812,fr,high,Nul feu sans fumée,No fire without smoke.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00813,fr,high,Nul n’aura bon marché s’il ne le demande,No one will get a bargain he does not ask for.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00814,fr,high,Nul n’est prophète dans son pays,No man is a prophet in his own country.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00815,fr,high,Nul n’est si large que celui qui n’a rien à donner,No one is so liberal as he who has nothing to give.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00816,fr,high,Nul vent ne fait pour lui qui n’a point de port destiné,No wind can do him good who steers for no port.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00817,fr,high,"Oignez vilain il vous poindra, poignez vilain il vous oindra","Anoint a villain and he will prick you, prick a villain and he will anoint you.",,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00818,fr,high,Oiseau débonnaire de lui-même se fait,The gentle hawk mans herself.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00819,fr,high,On a beau mener le b”oe]uf à l’eau s’il n’a soif,It is in vain to lead the ox to the water if he is not thirsty.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00820,fr,high,On achète tout fors le jour et la nuit,Everything may be bought except day and night.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00821,fr,high,On a plus de mal à se damner qu’à se sauver,People take more pains to be damned than to be saved.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00822,fr,high,On apprend en faillant,One learns by failing.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00823,fr,high,On a souvent besoin de plus petit que soi,One often has need of a lesser than oneself.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00824,fr,high,On a tant crié Noël qu’à la fin il est venu,Christmas has been talked of so long that it has come at last.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00825,fr,high,On a toujours assez de force pour supporter le malheur de ses amis,One has always strength enough to bear the misfortunes of one’s friends.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00826,fr,high,On compte les défauts de ceux qu’on attend,People count up the faults of those who keep them waiting.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00827,fr,high,On connaît l’ami au besoin,A friend is known in time of need.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00828,fr,high,Oncques mâtin n’aima levrier,Mastiff never liked greyhound.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00829,fr,high,Oncques souhait n’emplit le sac,Wishes never filled the bag.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00830,fr,high,Oncques vieil singe ne fit belle moue,An old ape never made a pretty grimace.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00831,fr,high,On dit est un sot,”They say” is a fool.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00832,fr,high,On fait dire aux cloches tout ce qu’on veut,People make the bells say what they please.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00833,fr,high,On fait le loup plus grand qu’il n’est,The wolf is not so big as people make him.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00834,fr,high,On ferait un bien gros livre de tous les peut-être qui se disent en un jour,It would be a very big book that contained all the maybes uttered in a day.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00835,fr,high,On frotte tant le fer qu’à la fin il s’échauffe,Iron may be rubbed so long that it gets heated.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00836,fr,high,On lie bien le sac avant qu’il soit plein,A sack is best tied before it is full.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00837,fr,high,On n’a jamais bon marché d’une mauvaise marchandise,Bad ware is never cheap.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00838,fr,high,On n’a jamais de marchandise que pour son argent,One never gets more than one’s money’s worth of anything.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00839,fr,high,On n’a jamais vu chèvre morte de faim,No one ever saw a goat dead of hunger.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00840,fr,high,On n’a rien pour rien,Nothing is had for nothing.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00841,fr,high,On ne connaît point le vin aux cercles,The wine is not known by the hoops.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00842,fr,high,On ne doit pas à gras pourceau le cul oindre,There’s no need to grease the fat pig’s rump.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00843,fr,high,On ne doit pas laisser bonne terre pour mauvais seigneur,Good land should not be quitted for a bad landlord.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00844,fr,high,On ne fait pas de rien grasse porée,Fat broth cannot be made of nothing.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00845,fr,high,On ne jette des pierres qu’à l’arbre chargé de fruits,It is only at the tree loaded with fruit that people throw stones.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00846,fr,high,On ne peut contenter tout le monde et son père,One cannot please everybody and one’s father.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00847,fr,high,On ne peut faire qu’en faisant,"To do, one must be doing.",,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00848,fr,high,On ne peut pas empêcher le vent de venter,One can’t hinder the wind from blowing.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00849,fr,high,On ne peut pas être en même temps au four et au moulin,One cannot be at the oven and the mill at the same time.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00850,fr,high,On ne peut pas être et avoir été,One cannot be and have been.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00851,fr,high,On ne peut sonner les cloches et aller à la procession,One cannot ring the bells and walk in the procession.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00852,fr,high,On ne prend pas le lièvre au son du tambour,Hares are not caught by the sound of the drum.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00853,fr,high,On ne prête qu’aux riches,People lend only to the rich.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00854,fr,high,On ne sait pas pour qui on amasse,One knows not for whom he gathers.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00855,fr,high,On ne saurait faire boire un âne s’il n’a pas soif,You cannot make an ass drink if he is not thirsty.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00856,fr,high,On ne saurait faire d’une buse un épervier,You cannot make a hawk of a buzzard.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00857,fr,high,On ne saurait tirer de l’huile d’un mur,You cannot get oil out of a wall.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00858,fr,high,On n’est jamais crotté que par la boue,One is never soiled but by filth.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00859,fr,high,On n’est jamais si riche que quand on déménage,One is never so rich as when one removes (from one house to another).,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00860,fr,high,On ne va jamais si loin que lorsqu’on ne sait pas où l’on va,One never goes so far as when one doesn’t know whither one is going.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00861,fr,high,On pêche bien en eau troublé,It is good fishing in troubled waters.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00862,fr,high,On peut payer l’or trop cher,One may buy gold too dear.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00863,fr,high,On prend plus de mouches avec du miel qu’avec du vinaigre,Flies are easier caught with honey than with vinegar.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00864,fr,high,On prend son bien où on le trouve,A man takes his own wherever he finds it.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00865,fr,high,On revient toujours à ses premières amours,One always returns to one’s first love.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00866,fr,high,On se heurte toujours où l’on a mal,One always knocks oneself in the sore place.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00867,fr,high,On se soûle bien de manger tartes,One may tire of eating tarts.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00868,fr,high,On touche toujours sur le cheval qui tire,The horse that draws most is most whipped.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00869,fr,high,On trouve remède à tout fors à la mort,There is a remedy for everything but death.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00870,fr,high,On va bien loin depuis qu’on est las,One may go a long way after one is tired.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00871,fr,high,On voit plus de vieux ivrognes que de vieux médecins,There are more old drunkards than old doctors.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00872,fr,high,Or est qui or vaut,That is gold which is worth gold.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00873,fr,high,Ote-toi de là que je m’y mette,Get out of that place and let me take it.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00874,fr,high,Où il est faible le fil se rompt,Where the thread is weakest it breaks.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00875,fr,high,Où il n’y a point de mal il ne faut point d’emplâtre,Where there is no sore there needs no plaister.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00876,fr,high,Où il n’y a rien le roi perd ses droits,Where there is nothing the king loses his rights.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00877,fr,high,Où la chèvre est attachée il faut qu’elle broute,Where the goat is tied she must browse.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00878,fr,high,Où la guêpe a passé le moucheron demeure,Where the wasp has passed the fly sticks fast.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00879,fr,high,Où la haie est plus basse on saute dessus,Where the hedge is lowest men jump over.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00880,fr,high,Où l’hôtesse est belle le vin est bon,Where the hostess is handsome the wine is good.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00881,fr,high,"Oy, voy, et te tay, si veux vivre en paix","Hear, see, and say nothing if you would live in peace.",,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00882,fr,high,Pain dérobé réveille l’appétit,Stolen bread stirs the appetite.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_00883,fr,high,"Pain tant qu’il dure, vin à mesure","Eat bread at pleasure, drink wine by measure.",,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
