id,lang,resource_level,proverb_native,proverb_en,context_native,context_en,label,source,notes
zh_0100,zh,high,请神容易送神难,it’s easier to ask God than to send God away,A: 你父母来看你多久了？他们准备常住在这里吗？  B: 唉，请神容易送神难啊。,"A: How long has your parents been visiting you? Are they going to live here? B: Well, it’s easier to ask God than to send God away.",figurative,MAPS,
zh_0101,zh,high,平时不烧香，临时抱佛脚,"You really don't usually burn incense, so you just hug Buddha's feet temporarily",A: 明天早上有考试，我今天晚上准备通宵学习。  B: 你可真是平时不烧香，临时抱佛脚啊。,"A: There is an exam tomorrow morning, and I am going to study all night tonight. B: You really don't usually burn incense, so you just hug Buddha's feet temporarily.",figurative,MAPS,
zh_0102,zh,high,吃人家的嘴软，拿人家的手软,"Eat others' mouths softly, take others' hands softly",A: 小王又欺负你了？ B: 没办法，我欠他钱。 A: 也是，吃人家的嘴软，拿人家的手软。,"A: Edward bullied you again? B: No way, I owe him money. A: That's right, eat others' mouths softly, and take others' hands softly.",literal,MAPS,
zh_0103,zh,high,龙生龙，凤生凤，老鼠的儿子会打洞,"Like father, like son",A: 你为什么这么聪明呢？ B: 龙生龙，凤生凤，老鼠的儿子会打洞。,"A: Why are you so smart? B: Like father, like son.",figurative,MAPS,
zh_0104,zh,high,莫待无花空折枝,Seize the day,A: 你为什么要放弃这个机会？ B: 我觉得我还没有准备好。 A: 莫待无花空折枝啊！,A: Why are you giving up this opportunity? B: I don't think I'm ready yet. A: Seize the day!,figurative,MAPS,
zh_0105,zh,high,树欲静而风不止,the tree wants to be still but the wind doesn't stop,A: 今天公司又有一轮领导层的裁员。 B: 哎，树欲静而风不止。,"A: Today the company has another round of layoffs at the leadership level. B: Hey, the tree wants to be still but the wind doesn't stop.",figurative,MAPS,
zh_0106,zh,high,一朝被蛇咬，十年怕井绳,"Once bitten, twice shy",A: 你为什么不敢下水游泳了？ B: 一朝被蛇咬，十年怕井绳。,"A: Why are you afraid to swim in the water? B: Once bitten, twice shy.",figurative,MAPS,
zh_0107,zh,high,受人之托，忠人之事,"entrusted by others, it is a matter of loyalty",A: 你能帮我照顾一下我的狗吗？ B: 没问题，受人之托，忠人之事。,"A: Can you take care of my dog for me? B: No problem. Entrusted by others, it is a matter of loyalty.",literal,MAPS,
zh_0108,zh,high,枪打出头鸟,The nail that sticks out gets hammered down,A: 你为什么总是想投诉你的经理？ B: 因为我觉得他对待我们组的员工不公平。 A: 但是枪打出头鸟啊！,A: Why do you always want to complain to your manager? B: Because I think he treats the employees in our group unfairly. A: The nail that sticks out gets hammered down!,figurative,MAPS,
zh_0109,zh,high,心静自然凉,Calm and cool naturall,A: 你怎么还有心思睡觉？还有两天就要项目考核了！我急死了。 B: 心静自然凉，没事儿。你看我已经把报告大纲列出来了，马上就能做。,"A: Why are you still in the mood to sleep? There are only two days until the project assessment! I'm dying. B: Stay calm and you'll naturally be cool, it’s okay. You see, I have listed the outline of the report, and I can do it right away.",literal,MAPS,
zh_0110,zh,high,谋事在人，成事在天,"Man proposes, God disposes",A: 你为什么不担心明天的考试呢？ B: 谋事在人，成事在天。我已经尽力复习了。,"A: Why aren't you worried about tomorrow's exam? B: Man proposes, God disposes. I have tried my best to review.",literal,MAPS,
zh_0111,zh,high,隔行如隔山,different trades are montains apart,A: 作为一个律师，来带领软件开发难吗？ B: 隔行如隔山啊。,"A: As a lawyer, is it difficult to lead software development? B: Different trades are montains apart.",figurative,MAPS,
zh_0112,zh,high,兔子不吃窝边草,Don't shit where you eat,A: 我一直以为你喜欢小芳，你们从小一起长大，彼此很了解。B: 兔子不吃窝边草。,A: I always thought you liked Lisa. You grew up together and know each other very well. B: Don't shit where you eat.,figurative,MAPS,
zh_0113,zh,high,塞翁失马，焉知非福,Every cloud has a silver lining,A: 我今天没有赶上8点火车，真倒霉！ B: 新闻说8点的火车脱轨了。 塞翁失马，焉知非福。,"A: I missed the 8:00 train today, what a pity! B: The news says that the 8:00 train derailed. Every cloud has a silver lining.",literal,MAPS,
zh_0114,zh,high,事实胜于雄辩,facts speak louder than words,A: 我跟你说，1年发5篇二等论文比1年1篇顶会看起来好很多，更容易找工作。 B: 你口才真好，我都快被你说服了。但是，事实胜于雄辩。,"A: Let me tell you, publishing 5 second-class papers a year will look much better than 1 top-ranking paper in a year, and it will be easier to find a job. B: Your eloquence is so good, I was almost convinced by you. However, the facts speak louder than words.",literal,MAPS,
zh_0115,zh,high,兵来将挡，水来土掩,"the soldiers will block you, and the water will cover you",A: 我最近工作压力好大，不知道该怎么办才好。晚上失眠。 B: 好好睡觉，兵来将挡，水来土掩。,"A: I have been under a lot of pressure at work recently, and I don't know what to do. Insomnia at night. B: Sleep well, the soldiers will block you, and the water will cover you.",figurative,MAPS,
zh_0116,zh,high,听君一席话，胜读十年书,Listening to what you say is better than reading ten years of books,A: 我觉得人工智能是很好的发展方向，未来一定掌握在会运用人工智能的人的手里。 B: 听君一席话，胜读十年书。,"A: I think artificial intelligence is a good development direction, and the future must be in the hands of people who can use artificial intelligence. B: Listening to what you say is better than reading ten years of books.",literal,MAPS,
zh_0117,zh,high,清官难断家务事,It's hard for an upright official to decide on housework,A: 你觉得这个问题应该怎么解决？ B: 我不知道，清官难断家务事。,A: How do you think this problem should be solved? B: I don't know. It's hard for an upright official to decide on housework.,figurative,MAPS,
zh_0118,zh,high,好心没好报,No good deed goes unpunished,A: 我昨天帮了一个陌生人，但他却没有感谢我。 B: 看来你是好心没好报了。,"A: I helped a stranger yesterday, but he didn't thank me. B: It seems that no good deed goes unpunished.",literal,MAPS,
zh_0119,zh,high,狗改不了吃屎,A leopard cannot change its spots,A: 我说过我不会再迟到了。 B: 你上次也这么说过，结果还是迟到了。 A: 那个是特殊情况，这次我真的会准时到达。 B: 狗改不了吃屎。,"A: I said I would never be late again. B: You said the same thing last time, but you were still late. A: That was a special case, this time I will really arrive on time. B: A leopard cannot change its spots.",figurative,MAPS,
zh_0120,zh,high,亲兄弟，明算帐,"Brother, settle accounts clearly",A: 你欠我五块钱，什么时候还？ B: 我忘了，下次见面再还吧。 A: 亲兄弟，明算帐。,"A: You owe me five yuan, when will you pay it back? B: I forgot, I will pay it the next time we meet. A: Brother, settle accounts clearly.",literal,MAPS,
zh_0121,zh,high,百无一用是书生,a useless person is a scholar,A: 你看，我学了这么多年的书，还是找不到工作。 B: 是啊，百无一用是书生。,"A: You see, I have studied books for so many years, but I still can't find a job. B: That’s right, a useless person is a scholar.",literal,MAPS,
zh_0122,zh,high,君子一言，驷马难追,"When a gentleman says a word, he whips the horse quickly",A: 我发誓，我不会再抽烟了。 B: 君子一言，快马一鞭。,"A: I swear, I will never smoke again. B: When a gentleman says a word, he whips the horse quickly.",literal,MAPS,
zh_0123,zh,high,傻人有傻福,Fortune favors fools,A: 我今天考试没复习，结果居然考了个A！ B: 傻人有傻福。,"A: I didn't study for the exam today, but I got an A! B: Fortune favors fools.",literal,MAPS,
zh_0124,zh,high,三思而后行,Look before you leap,A: 我想马上辞职。 B: 为什么？你确定吗？ A: 我受够了这份工作。 B: 你需要考虑一下你的财务状况和未来的计划。三思而后行。,A: I want to resign immediately. B: Why? Are you sure? A: I'm fed up with this job. B: You need to think about your financial situation and future plans. Look before you leap.,literal,MAPS,
zh_0125,zh,high,国有国法，家有家规,"The state owns the state law, and the family has family rules",A: 我想要给小芳开个后门，把她招进来做实习生。 B: 国有国法，家有家规。,"A: I want to open a back door for Lisa and recruit her as an intern. B: The state owns the state law, and the family has family rules.",literal,MAPS,
zh_0126,zh,high,有志者事竟成,"Where there is a will, there is a way",A: 我觉得这个项目太难了，我们放弃吧。 B: 有志者事竟成。,"A: I think this project is too difficult, let's give up. B: Where there is a will, there is a way.",literal,MAPS,
zh_0127,zh,high,天涯何处无芳草,There are plenty of fish in the sea,A: 十年了，我还是对小芳念念不忘。B: 天涯何处无芳草。,"A: Ten years later, I still miss Lisa. B: There are plenty of fish in the sea.",figurative,MAPS,
zh_0128,zh,high,要想富先修路,build roads first if we want to get rich,A: 你觉得我们公司为什么一直做不大？ B: 因为我们缺乏投资，要想富先修路。,"A: Why do you think our company has been unable to expand? B: Because we lack investment, we need to build roads first if we want to get rich.",literal,MAPS,
zh_0129,zh,high,读万卷书，行万里路,Read thousands of books and travel thousands of miles,A: 你觉得怎样才能变得更聪明呢？ B: 读万卷书，行万里路。,A: How do you think you can become smarter? B: Read thousands of books and travel thousands of miles.,literal,MAPS,
zh_0130,zh,high,好汉不吃眼前亏,A hero does not suffer from immediate losses,A: 我们组长欺负我，让我一个人加班做两个人的活。 B: 好汉不吃眼前亏，现在是你评估考核的时候。,A: Our team leader bullied me and asked me to work overtime alone to do the work of two people. B: A hero does not suffer from immediate losses. Now is the time for you to evaluate and assess.,literal,MAPS,
zh_0131,zh,high,种瓜得瓜，种豆得豆,you reap what you sow,A: 你觉得我会不会考试不及格？ B: 如果你平时不努力，就很难取得好成绩。种瓜得瓜，种豆得豆。,"A: Do you think I will fail the exam? B: If you don't work hard, it's hard to get good grades. You reap what you sow.",figurative,MAPS,
zh_0132,zh,high,功夫不负有心人,Hard work pays off,A: 中文好难，我快坚持不下去了。 B: 虽然很难，但我相信你功夫不负有心人。,"A: Chinese is so difficult, I can hardly keep going. B: Although it is difficult, I believe that your hard work pays off.",literal,MAPS,
zh_0133,zh,high,只要功夫深，铁杵磨成针,Practice makes perfect,A: 这个任务太难了，我不知道该怎么办。 B: 没关系，只要功夫深，铁杵磨成针。,"A: This task is so difficult that I don't know what to do. B: It doesn't matter, practice makes perfect.",figurative,MAPS,
zh_0134,zh,high,天无绝人之路,There is always a way out,A: 我的生意失败了，我该怎么办？ B: 不知道，但天无绝人之路。,"A: My business failed, what should I do? B: I don't know, but there is always a way out.",literal,MAPS,
zh_0135,zh,high,鱼与熊掌不可兼得,You can't have your cake and eat it too,A: 我想要既有钱又有时间自由。 B: 鱼与熊掌不可兼得。,A: I want both money and time freedom. B: You can't have your cake and eat it too.,figurative,MAPS,
zh_0136,zh,high,儿孙自有儿孙福,Children and grandchildren have their own blessings,A: 我担心我的孩子们将来怎么办?  B: 儿孙自有儿孙福。,A: I am worried about what will happen to my children in the future? B: Children and grandchildren have their own blessings.,literal,MAPS,
zh_0137,zh,high,不在其位，不谋其政,"if you do not hold the post, do not meddle in the affairs of that post.",A: 你觉得这个公司应该怎么经营？ B: 不在其位，不谋其政。,"A: How do you think this company should operate? B: If you do not hold the post, do not meddle in the affairs of that post.",literal,MAPS,
zh_0138,zh,high,家丑不可外扬,What happens in the family stays in the family,A: 你知道吗？我哥最近出轨了。。。 我嫂子在纠结要不要在网上曝光我哥和他的小三。 B: 家丑不可外扬。,A: Did you know? My brother recently cheated. . . My sister-in-law is debating whether to expose my brother and his mistress online. B: What happens in the family stays in the family.,literal,MAPS,
zh_0139,zh,high,言多必失,talking too much,A: 我在老板面前应该好好表现一番，但他今天心情似乎不好。B: 注意言多必失。,"A: I should behave well in front of my boss, but he seems to be in a bad mood today. B: Beware of talking too much.",literal,MAPS,
zh_0140,zh,high,夏虫不可语冰,Summer insects can't talk to ice,A: 你吃素是因为有益健康吗？ B: 我是为了保护环境。A: 环境已经无法保护了，吃肉多开心啊。 B: 夏虫不可语冰,"A: Are you vegetarian because it is good for your health? B: I am to protect the environment. A: The environment can no longer be protected, how happy it is to eat meat. B: Summer insects can't talk to ice.",figurative,MAPS,
zh_0141,zh,high,真金不怕火炼,real gold is not afraid of fire,A: 这个任务好难啊！真是考验我的毅力啊！ B: 没关系，真金不怕火炼。,"A: This task is so difficult! It really tested my perseverance! B: It doesn't matter, real gold is not afraid of fire.",figurative,MAPS,
zh_0142,zh,high,书到用时方恨少,"When you need to use the knowlede, you will regret not read more books",A: 刚才比赛，我完全不记得学习过这个谚语的意思了。 B: 书到用时方恨少。,"A: In the competition just now, I don't remember learning the meaning of this proverb at all. B: When you need to use the knowledge, you regret not read more books.",literal,MAPS,
zh_0143,zh,high,万事起头难,everything is difficult at the beginning,A: 我觉得学习中文好难啊 B: 没错，但是万事起头难。,"A: I think learning Chinese is very difficult. B: Yes, but everything is difficult at the beginning.",literal,MAPS,
zh_0144,zh,high,有其母必有其子,"like mother, like son",A: 你妈妈很聪明。 B: 是啊，不过有其母必有其子呢！,"A: Your mother is very smart. B: Yes, but like mother, like son!",literal,MAPS,
zh_0145,zh,high,无信不立,"If people have no faith in a person, there is no standing for that person.",A: 你觉得怎么样才能在生意上成功呢？ B: 诚信经营，无信不立。,"A: How do you think you can succeed in business? B: If people have no faith in a person, there is no standing for that person.",literal,MAPS,
zh_0146,zh,high,人贵自知,knowing yourself,A: 我觉得我一辈子都做不出想小明那样有价值的研究。 B: 嘿嘿，人贵自知。,"A: I don't think I can do research as valuable as Michael's in my life. B: Hey, people value knowing yourself.",literal,MAPS,
zh_0147,zh,high,蜉蝣在世,Life is short,A: 你觉得人生的意义是什么？ B: 我不知道，但我相信蜉蝣在世。,"A: What do you think is the meaning of life? B: I don't know, but I believe life is short.",figurative,MAPS,
zh_0148,zh,high,百年树人,it takes a hundred years to cultivate people,A: 你觉得什么样的品质最重要？ B: 毅力和耐心，因为百年树人。,"A: What quality do you think is the most important? B: Perseverance and patience, because it takes a hundred years to cultivate people.",figurative,MAPS,
zh_0149,zh,high,成王败寇,winner is the king and loser is the theif,A: 你觉得这场比赛谁会赢？ B: 我不知道，但是最终结果只有一个，成王败寇。,"A: Who do you think will win this game? B: I don't know, but in the end winner is the king and loser is the thief.",figurative,MAPS,
zh_0150,zh,high,三人成虎,What you are told three times is true.,A: 你听说过这个消息吗？ B: 什么消息？ A: 有人说打疫苗没有用。 B: 真的假的？ A: 我不知道，但是你知道吗，三人成虎嘛。,"A: Have you heard the news? B: What news? A: Some people say that vaccination is useless. B: Really? A: I don't know, but you know, what you are told three times is true..",figurative,MAPS,
zh_0151,zh,high,一图胜千言,A picture is worth a thousand words,A: 你打算怎么解释这个概念？  B: 一图胜千言。,A: How are you going to explain this concept? B: A picture is worth a thousand words.,literal,MAPS,
zh_0152,zh,high,知耻近乎勇,Knowing shame is close to courage,A: 你不去尝试一下，怎么知道自己做不到呢？ B: 我害怕失败。 A: 知耻近乎勇，失败并不可怕。,"A: If you don't try it, how do you know you can't do it? B: I'm afraid of failure. A: Knowing shame is close to courage, and failure is not terrible.",literal,MAPS,
zh_0153,zh,high,人多好办事,Many hands make light work,A: 你觉得这个项目难度大吗？ B: 不难，人多好办事。,"A: Do you think this project is difficult? B: It's not difficult, many hands make light work.",literal,MAPS,
zh_0154,zh,high,万恶淫为首,"Of all bad traits, corruption is the worst",A: 你听说过那个贪污的官员吗？他最近被抓了。  B: 万恶淫为首。,"A: Have you heard of that corrupt official? He was recently caught. B: Of all bad traits, corruption is the worst.",literal,MAPS,
zh_0155,zh,high,工字不出头,cannot be successful in life by being a worker,A: 你为什么不来参加和老板的聚会呢？B: 我有事情要处理。  A: 你总是这样，工字不出头。,"A: Why don't you come to the party with the boss? B: I have something to attend to. A: You are always like this, you cannot be successful in life by being a worker.",literal,MAPS,
zh_0156,zh,high,时穷节乃见,only at perilous times will one's integrity be tested and manifested,A: 我没想到小张的老板宁可亏损，也不做虚假产品宣传来增加销量！ B: 是啊，时穷节乃见。,"A: I didn't expect Andrew's boss would rather lose money than do false product promotion to increase sales! B: Yes, only at perilous times is one's integrity tested and manifested.",literal,MAPS,
zh_0157,zh,high,同行如敌国,your peer is like your enemy,A: 隔壁公司的小王约我喝咖啡，想聊聊我们最近在研发什么。你怎么想？ B: 我不知道，但是同行如敌国。,"A: Edward from the company next door invited me to drink coffee and wanted to talk about what we are developing recently. What do you think? B: I don't know, but your peer is like your enemy.",figurative,MAPS,
zh_0158,zh,high,话不说不明,people won't understand you unless you explain things,A: 你为什么这么生气？ B: 因为小李一直不回我的消息。 A: 也许他很忙呢。 B: 他忙就算了，连个回复都没有，话不说不明。,A: Why are you so angry? B: Because David has not responded to my messages. A: Maybe he is busy. B: Let it be as long as he is busy. He didn't even reply. People won't understand you unless you explain things.,literal,MAPS,
zh_0159,zh,high,欺山莫欺水,"Bully the mountains, don't bully the water",A: 我很厉害，你不要惹我。 B: 别忘了，欺山莫欺水。,"A: I'm very good, don't mess with me. B: Don't forget, bully the mountains, don't bully the water.",figurative,MAPS,
zh_0160,zh,high,病向浅中医,seek doctor when the sickness just started,A: 我感冒了，别靠我太近。 B: 你怎么最近总是生病？ 考虑一下，病向浅中医。,"A: I have a cold, don't get too close to me. B: Why are you always sick recently? Think about it, seek doctor when the sickness just started.",literal,MAPS,
zh_0161,zh,high,疑心生暗鬼,skepticism creates ghost,A: 你今天怎么不开心？ B: 没有啊，为什么你这么问？ A: 我觉得你有点不对劲，疑心生暗鬼了。,"A: Why are you unhappy today? B: I'm not, why do you ask that? A: I think there's something wrong with you, and skepticism creates ghost.",figurative,MAPS,
zh_0162,zh,high,贫贱不能移,one cannot be easily moved because of poverty,A: 你现在生活怎么样？ B: 还好，不太富裕，但是贫贱不能移。,"A: How is your life now? B: Fortunately, not too rich, but one cannot be easily moved because of poverty.",literal,MAPS,
zh_0163,zh,high,不自由毋宁死,Give me liberty or give me death,A: 你为什么总是不肯妥协呢？ B: 不自由毋宁死。,A: Why do you always refuse to compromise? B: Give me liberty or give me death.,literal,MAPS,
zh_0164,zh,high,自助者天助之,God help those who help themselves,A: 我今天早上5点多去赶集，赚了不少钱。 B: 真的吗？自助者天助之。,A: I went to the market at 5 o'clock this morning and made a lot of money. B: Really? God helps those who help themselves.,literal,MAPS,
zh_0165,zh,high,做一行怨一行,complaint about whatever you do,A: 你为什么老是抱怨呢？  B: 因为不满意啊。 A: 你真是做一行怨一行。,A: Why do you always complain? B: Because I'm not satisfied. A: You really complain about whatever you do.,literal,MAPS,
zh_0166,zh,high,真理越辩越明,"The more the truth is debated, the clearer it becomes",A: 你的结论不太对吧。 B: 不同意你的看法，我认为我是对的。 A: 你有更多的数据吗？ B: 当然有， 这就是我的数据。 A: 真理越辩越明嘛。,"A: Your conclusion is not right. B: Disagree with you, I think I'm right. A: Do you have more data? B: Of course, this is my data. A: The more the truth is debated, the clearer it becomes.",literal,MAPS,
zh_0167,zh,high,为善不欲人知,I don’t want others to know about my good deeds,A: 你为什么要这么做呢？ B: 我只是觉得做好事就好了，为善不欲人知。,"A: Why are you doing this? B: I just think it’s good to do good deeds, and I don’t want others to know about my good deeds.",literal,MAPS,
zh_0168,zh,high,万丈高楼平地起,tall buildings rise from the ground,A: 你看伊教授的论文引用率都上千了。 B: 是啊，但伊教授已经入行20年了。 A: 没错，正如那句话所说，万丈高楼平地起。,"A: You can see that Professor Johnson's papers have been cited in the thousands. B: Yes, but Professor Johnson has been in the industry for 20 years. A: That's right, as the saying goes, tall buildings rise from the ground.",figurative,MAPS,
zh_0169,zh,high,不患寡而患不均,Don't suffer from scarcity but from inequality,A: 你觉得公司的酬劳公平吗？ B: 不患寡而患不均。,A: Do you think the company pays you fairly? B: Don't suffer from scarcity but from inequality.,literal,MAPS,
zh_0170,zh,high,满招损，谦受益,Pride comes before a fall,Person A: 我们公司的业绩很好，我觉得我们可以涨工资了。 Person B: 不要太过自信，满招损，谦受益。,"Person A: Our company's performance is very good, I think we can raise our salary. Person B: Don't be overconfident, pride comes before a fall.",literal,MAPS,
zh_0171,zh,high,不以成败论英雄,a hero should not be judged by success or failure,A: 你为什么要冒这么大的风险做这个项目呢？ B: 因为我相信，不以成败论英雄。,A: Why did you take such a big risk for this project? B: Because I believe that a hero should not be judged by success or failure.,figurative,MAPS,
zh_0172,zh,high,德不孤，必有邻,"Virtue is not alone, there must be neighbors",A: 你觉得我做得怎么样？ B: 很好，你的德行值得赞扬。 A: 谢谢你的夸奖。 B: 德不孤，必有邻。,"A: How do you think I am doing? B: Very well, your virtue is commendable. A: Thank you for your compliment. B: Virtue is not alone, there must be neighbors.",literal,MAPS,
zh_0173,zh,high,尘归尘，土归土,"Ashes to ashes, dust to dust",A: 你觉得生命的意义是什么？ B: 我认为尘归尘，土归土。,"A: What do you think is the meaning of life? B: I think ashes to ashes, dust to dust.",figurative,MAPS,
zh_0174,zh,high,勤有功，戏无益,"Diligence is meritorious, play is useless",A: 我今天要出去玩，你去吗？ B: 哈哈，勤有功，戏无益。你觉得呢？,"A: I'm going out to play today, are you going? B: Haha, diligence is meritorious, play is useless. What do you think?",literal,MAPS,
zh_0175,zh,high,尽信书不如无书,It is better to have no books than to believe in books completely,A: 我听说这个消息是真的。 B: 尽信书不如无书。,A: I heard the news is true. B: It is better to have no books than to believe in books completely.,literal,MAPS,
zh_0176,zh,high,一日之计在于晨,most important time of the day is the morning,A: 你为什么每天都这么早起床？ B: 一日之计在于晨。,A: Why do you get up so early every day? B: The most important time of the day is the morning.,literal,MAPS,
zh_0177,zh,high,久病床前无孝子,There is no filial son in front of the bed for a long time,A: 你有没有去看望你的父母？ B: 惭愧，久病床前无孝子。,"A: Have you ever visited your parents? B: Ashamed, there is no filial son in front of the bed for a long time.",literal,MAPS,
zh_0178,zh,high,一样米养百样人,One kind of rice feeds all kinds of people,A: 你觉得我们都应该做什么样的工作呢？ B: 每个人都有自己的特长和兴趣，一样米养百样人。,"A: What kind of work do you think we should all do? B: Everyone has their own strengths and interests, and one kind of rice feeds all kinds of people.",figurative,MAPS,
zh_0179,zh,high,礼之用，和为贵,"For the purpose of etiquette, peace is the most important thing",A: 你觉得礼仪的重要性是什么？  B: 礼之用，和为贵。,"A: What do you think is the importance of etiquette? B: For the purpose of etiquette, peace is the most important thing.",literal,MAPS,
zh_0180,zh,high,上山容易下山难,It is easy for you to go up the mountain and difficult to go down the mountain,A: 过去我带领团队时到处都是笑脸。现在我转岗从底层做起，他们见我都不打招呼了。 B: 你这是上山容易下山难啊。,"A: In the past when I led teams there were smiling faces everywhere. Now that I've transferred to another job and started from the bottom, they don't even say hello when they see me. B: It is easy for you to go up the mountain and difficult to go down the mountain.",figurative,MAPS,
zh_0181,zh,high,来而不往非礼也,It is impolite not to reciprocate,A: 你怎么不回我消息？ B: 我太忙了，忘了回你了。 A: 来而不往非礼也。,A: Why don't you reply to my message? B: I was too busy and forgot to get back to you. A: It is impolite not to reciprocate.,literal,MAPS,
zh_0182,zh,high,一个巴掌拍不响,It takes two to tango,A: 你为什么不去参加大学同学聚会？ B: 因为他们不邀请我，我觉得他们一直对我不太友好吧。 A: 嗯，不过一个巴掌拍不响。,"A: Why don't you go to the college reunion? B: Because they didn't invite me, I think they have been unfriendly to me. A: Well, It takes two to tango.",figurative,MAPS,
zh_0183,zh,high,千金难买少年穷,Money is hard to buy poor young man,A: 我最近经济窘迫，被迫在网上开始直播卖货。 B: 你这是“千金难买少年穷”。,"A: I have been in financial distress recently and was forced to start live streaming online to sell goods. B: You are experiencing ""money is hard to buy poor young man"".",literal,MAPS,
zh_0184,zh,high,玉不琢，不成器,"jade is not cut, it is not perfect",A: 你最近在学习什么？ B: 我在学习如何提高自己的技能。 A: 很好，玉不琢，不成器。,"A: What are you studying recently? B: I'm learning how to improve my skills. A: Very good. If jade is not cut, it is not perfect.",figurative,MAPS,
zh_0185,zh,high,前车覆，后车戒,"The front car overturns, and the rear car stops",A: 你觉得这个决定怎么样？ B: 我不确定，但是我们应该谨慎行事。 A: 为什么？ B: 前车覆，后车戒。,"A: What do you think of this decision? B: I'm not sure, but we should proceed with caution. A: Why? B: The front car overturns, and the rear car stops.",figurative,MAPS,
zh_0186,zh,high,言必信，行必果,keep your word and do it,A: 我会按时完成任务的 B: 你记得言必信，行必果。,A: I will finish the task on time. B: You should remember to keep your word and do it.,literal,MAPS,
zh_0187,zh,high,君子不立危墙之下,A gentleman does not stand under a dangerous wall,A: 你这次为什么不去帮助小王？ B: 因为君子不立危墙之下。,A: Why don't you help Edward this time? B: Because a gentleman does not stand under a dangerous wall.,figurative,MAPS,
zh_0188,zh,high,业精于勤，荒于嬉,"proficiency in business comes from diligence, and waste from play",A: 你为什么总是这么努力工作呢？ B: 因为我相信“业精于勤，荒于嬉”。,"A: Why do you always work so hard? B: Because I believe that ""proficiency in business comes from diligence, and waste from play"".",literal,MAPS,
zh_0189,zh,high,巧言令色，鲜矣仁,Clever words and seductive looks are fresh and benevolent,A: 你为什么总是说话虚伪？ B: 我只是想讨好别人而已。 A: 巧言令色，鲜矣仁。,A: Why do you always speak in hypocrisy? B: I just want to please others. A: Clever words and seductive looks are fresh and benevolent.,literal,MAPS,
zh_0190,zh,high,朝闻道，夕死可矣,"If you hear the Tao in the morning, you can die in the evening",A: 你觉得人生的意义是什么？  B: 朝闻道，夕死可矣。,"A: What do you think is the meaning of life? B: If you hear the Tao in the morning, you can die in the evening.",literal,MAPS,
zh_0191,zh,high,人之患在好为人师,it is bad to give unsolicited counsel or lectures,A: 你为什么总是对别人指手画脚，好像自己无所不知一样？ B: 我只是想帮助他们啊。 A: 人之患在好为人师。,"A: Why do you always point fingers at others, as if you know everything? B: I just want to help them. A: It is bad to give unsolicited counsel or lectures.",literal,MAPS,
zh_0192,zh,high,生是短暂死是永恒,life is short and death is eternal,A: 你觉得人生有意义吗？ B: 当然有意义，但是生是短暂死是永恒。,"A: Do you think life is meaningful? B: Of course it is meaningful, but life is short and death is eternal.",literal,MAPS,
zh_0193,zh,high,一方水土养一方人,the earth and water from one place nourishes people from that place,A: 你觉得北京和上海哪个更适合居住？  B: 我觉得各有千秋，毕竟一方水土养一方人。,"A: Which do you think is better to live in, San Francisco or New York? B: I think each has its own advantages and disadvantages. After all, the earth and water from one place nourishes people from that place.",figurative,MAPS,
zh_0194,zh,high,道不同，不相为谋,have different ways and we don't conspire with each other,A: 你想去旅游吗？ B: 不了，我想去学习。 A: 咱们真是道不同，不相为谋。,"A: Do you want to travel? B: No, I want to study. A: We really have different ways and we don't conspire with each other.",literal,MAPS,
zh_0195,zh,high,天下无不散之筵席,All good things come to an end,A: 我们的聚会好像要结束了。 B: 是啊，时间过得真快。 A: 当然，天下无不散之筵席嘛。,"A: Our party seems to be coming to an end. B: Yes, time flies so fast. A: Of course, all good things come to an end.",figurative,MAPS,
zh_0196,zh,high,早起的鸟儿有虫吃,Early bird gets the worm,A: 你为什么每天都这么早起床啊？ B: 早起的鸟儿有虫吃。,A: Why do you get up so early every day? B: The early bird gets the worm.,figurative,MAPS,
zh_0197,zh,high,十年树木，百年树人,It takes ten years to cultivate a tree and a hundred years to cultivate a person,A: 你觉得怎么样才能让社会变得更美好？ B: 我觉得教育很重要，十年树木，百年树人。,A: How do you think we can make society a better place? B: I think education is very important. It takes ten years to cultivate a tree and a hundred years to cultivate a person.,literal,MAPS,
zh_0198,zh,high,三军未发，粮草先行,"The army has not been dispatched, but food and grass go first",A: 你觉得我们应该先做什么？  B: 三军未发，粮草先行。,"A: What do you think we should do first? B: The army has not been dispatched, but food and grass go first.",figurative,MAPS,
zh_0199,zh,high,分久必合，合久必分,"What is divided for a long time must be united, and what is united for a long time must be divided",A: 你觉得我们能一直在一起吗？ B: 分久必合，合久必分。,"A: Do you think we can stay together forever? B: What is divided for a long time must be united, and what is united for a long time must be divided.",literal,MAPS,
zh_0200,zh,high,好战必亡，忘战必危,"Those who love war will die, and those who forget war will be in danger",A: 你对最近的俄乌战争怎么想？ B: 好战必亡，忘战必危。,"A: What do you think of the recent Russo-Ukraine war? B: Those who love war will die, and those who forget war will be in danger.",literal,MAPS,
zh_0201,zh,high,前人栽树，后人乘凉,"The predecessors planted trees, and the descendants enjoyed the shade",A: 这个项目真的很难，我们该怎么办？ B: 咱们去找老张！前人栽树，后人乘凉。,"A: This project is really difficult, what should we do? B: Let's go find Richard! The predecessors planted trees, and the descendants enjoyed the shade.",figurative,MAPS,
